contact_id,season_year,tenure,percent_total_used,flash_profit_loss,renewed
9176164,2018-2019,,0.9772,0,1
456152,2018-2019,,0.8693,0,1
151842,2018-2019,,0.784,-0.0527,1
102238,2018-2019,,0.9829,0,1
17854078,2018-2019,,0.8011,-0.1846,1
128220,2018-2019,,0.7954,0,1
12354032,2018-2019,,0.8712,-0.1855,1
15784072,2018-2019,,0.8636,0,1
48812986,2018-2019,,0.6875,-0.094,1
1707275,2018-2019,,1,0,1
4759415,2018-2019,,0.7727,0,1
142355,2018-2019,,0.9545,0,1
2007826,2018-2019,,0.5151,0,0
205492,2018-2019,,0.6818,0,0
1793104,2018-2019,,0.9545,0,1
21075508,2018-2019,,1,0,1
1520639,2018-2019,,0.9772,0.1363,1
25654939,2018-2019,,0.7045,0.1773,1
135238,2018-2019,,0.8465,0.1571,1
33199870,2018-2019,,0.9772,0,1
1659086,2018-2019,,0.7727,0,1
19209020,2018-2019,,0.9659,0.08,1
141244,2018-2019,,0.8238,0,1
139682,2018-2019,,0.9261,0,1
174929,2018-2019,,0.9545,0,1
27003104,2018-2019,,0.9602,0,1
101842,2018-2019,,0.8295,0,1
1691051,2018-2019,,0.9545,0,1
30144988,2018-2019,,0.8522,0,1
487934,2018-2019,,0.8579,0,1
134237,2018-2019,,0.9545,-0.0335,1
6884429,2018-2019,,0.9886,0,1
113194,2018-2019,,0.6704,0,1
14088999,2018-2019,,0.8409,0,1
1723533,2018-2019,,0.9772,0,1
103789,2018-2019,,0.9886,0,1
20119113,2018-2019,,0.8181,-0.2307,1
24184894,2018-2019,,1,0.2307,1
5303978,2018-2019,,0.909,0,1
220242,2018-2019,,0.8409,0,1
137581,2018-2019,,0.909,0.2626,1
1842065,2018-2019,,0,0,0
344861,2018-2019,,0.8352,0,1
146799,2018-2019,,0.892,0,1
100940,2018-2019,,0.8125,0,1
122104,2018-2019,,0.9272,0,1
135964,2018-2019,,0.8068,0,1
106231,2018-2019,,0.875,0,1
115570,2018-2019,,0.8863,0.2051,1
137306,2018-2019,,0.8636,0,1
137603,2018-2019,,0.9204,0.0755,1
7044065,2018-2019,,0.8409,0,1
246728,2018-2019,,0.7613,0,1
148174,2018-2019,,0.9204,0,0
296665,2018-2019,,0.9772,0,1
359489,2018-2019,,0.8181,0,1
123336,2018-2019,,0.8409,0,1
108948,2018-2019,,0.7954,0,1
14198998,2018-2019,,0.8409,0,1
146953,2018-2019,,0.8181,0,1
155155,2018-2019,,0.7727,0,1
40214899,2018-2019,,0.8913,0,0
47385778,2018-2019,,0.9393,0,0
21269921,2018-2019,,0,0,0
39890012,2018-2019,,0.9772,0,1
21127398,2018-2019,,0.9772,0,1
110455,2018-2019,,0.767,0.0224,1
46216869,2018-2019,,0.875,0.7519,1
46844854,2018-2019,,0.4204,0,1
39384974,2018-2019,,0.9292,0,1
9194530,2018-2019,,0.7613,0.0641,1
155034,2018-2019,,0.8181,0.098,1
39594926,2018-2019,,0.9659,0,1
9185919,2018-2019,,0.7272,0,1
2373711,2018-2019,,0.7954,0.0196,1
221848,2018-2019,,0.6022,0,0
16199020,2018-2019,,0.9232,0,1
14339031,2018-2019,,0.875,0.2738,1
141882,2018-2019,,1,0,1
21101375,2018-2019,,0.9772,0,1
111291,2018-2019,,0.909,0,1
44109878,2018-2019,,0.909,0,1
142509,2018-2019,,0.9488,0.0604,1
1696125,2018-2019,,0.9318,0.642,1
1681734,2018-2019,,0.8295,0,1
26019884,2018-2019,,0,0,0
47375097,2018-2019,,0.9715,0,1
2385712,2018-2019,,0.9318,1.2807,1
12004005,2018-2019,,0.8636,0.3543,0
128110,2018-2019,,0.8636,0,1
29139876,2018-2019,,0.6477,0,1
31094871,2018-2019,,0.9318,0.2121,1
1792887,2018-2019,,0.8181,0,1
1700903,2018-2019,,0.9772,0,1
154462,2018-2019,,0.9545,0,1
21103552,2018-2019,,0.9659,0,1
47341842,2018-2019,,0.6818,0.7214,1
100929,2018-2019,,0.9318,0.1904,1
1592690,2018-2019,,0.9659,0,1
21001600,2018-2019,,0.8409,0.3055,1
132345,2018-2019,,0.8068,0.7907,1
120883,2018-2019,,0.909,0.1876,1
1766240,2018-2019,,0.9431,0,1
9181634,2018-2019,,0.2272,0,1
2400048,2018-2019,,0.9659,0.2769,1
26454940,2018-2019,,0.9431,1.1668,1
138153,2018-2019,,0.909,0,1
21075106,2018-2019,,0.9318,0,1
1740091,2018-2019,,0.784,0.1111,1
141068,2018-2019,,0.659,0,1
22319952,2018-2019,,0.9545,0.4015,1
221969,2018-2019,,0.9545,0,1
21075711,2018-2019,,0.909,0.2121,1
2439411,2018-2019,,0.659,0.3005,1
106198,2018-2019,,0.9772,0,1
137713,2018-2019,,0.8409,0,1
1725298,2018-2019,,0.9772,0.3636,1
7174102,2018-2019,,0.9431,0,1
112556,2018-2019,,0.9318,0.6447,1
131850,2018-2019,,0.8522,0,1
9183623,2018-2019,,0.7613,0,1
4770024,2018-2019,,0.875,0.5185,1
135370,2018-2019,,0.909,0.1904,1
119332,2018-2019,,0.8863,0,1
109784,2018-2019,,0.7613,0,1
128803,2018-2019,,0.8181,0.5151,0
130915,2018-2019,,0.909,0,1
104900,2018-2019,,0.8636,0.0416,1
110510,2018-2019,,0.8409,0,1
125503,2018-2019,,0.7954,0,1
2435885,2018-2019,,0.9545,0.3519,1
21085252,2018-2019,,0.9772,-0.0176,1
21092211,2018-2019,,0.9318,0,1
112787,2018-2019,,0.8863,0,1
2381937,2018-2019,,0.9431,0,1
48872420,2018-2019,,0.2272,-0.0185,0
1864857,2018-2019,,0.6212,0,1
1778249,2018-2019,,0.8409,-0.0476,1
130706,2018-2019,,0.7386,0,1
153107,2018-2019,,0.8636,0,1
27409876,2018-2019,,0.9886,1.9485,1
47701059,2018-2019,,0.8181,0,1
37664919,2018-2019,,0.9715,0,1
22284902,2018-2019,,0.9659,0,1
109212,2018-2019,,0.8181,0.4962,1
47440402,2018-2019,,0.9586,0.2222,1
129034,2018-2019,,0.909,0,1
141156,2018-2019,,0.7954,0,1
119981,2018-2019,,0.5227,0,1
47364596,2018-2019,,0,0,0
9262163,2018-2019,,0.8863,0,1
1776223,2018-2019,,1,0.6666,1
455881,2018-2019,,0.8863,0,1
47504165,2018-2019,,0.5909,0.642,1
1777508,2018-2019,,0,0,0
42099892,2018-2019,,0.7954,0,1
213037,2018-2019,,0.9318,0,1
1827128,2018-2019,,0.9659,0.4829,1
47440463,2018-2019,,0.8977,0,1
19314002,2018-2019,,0.7613,0.6202,1
1746419,2018-2019,,0.9886,0.778,1
47105013,2018-2019,,0.9204,1.2742,1
14739033,2018-2019,,0.8636,0.4523,0
1690751,2018-2019,,0.9204,0.2045,1
568244,2018-2019,,0.8181,0,1
100687,2018-2019,,0.9772,0,1
33719865,2018-2019,,0.909,1.4877,1
1688313,2018-2019,,0.9545,0,1
34694880,2018-2019,,0.6022,0,1
3884027,2018-2019,,0.9318,0,1
1810522,2018-2019,,0.7954,0.3083,1
47416497,2018-2019,,0.8977,0,1
132092,2018-2019,,0.892,0,1
9352086,2018-2019,,0.8409,0.7727,1
105714,2018-2019,,0.9772,0.0461,1
127362,2018-2019,,0.8636,0,1
18509371,2018-2019,,0.909,0,1
127791,2018-2019,,0.8863,0,1
4811778,2018-2019,,0.7954,-0.5,1
2456390,2018-2019,,1,0,1
43144851,2018-2019,,0.9318,0.4289,1
20199871,2018-2019,,0.8636,0,1
17249040,2018-2019,,0.7159,0,1
19904123,2018-2019,,0.7045,0.6761,1
12024182,2018-2019,,0.9204,0,1
47584960,2018-2019,,0.909,0,1
1695956,2018-2019,,1,-0.2662,1
21090508,2018-2019,,0.9318,0.1249,1
9323112,2018-2019,,0.9318,0.1266,1
1625345,2018-2019,,0.909,0.0333,1
106979,2018-2019,,0.6136,0,1
125437,2018-2019,,0.8409,0.0334,1
6883264,2018-2019,,0.7159,0,1
19779149,2018-2019,,0.9517,0,1
29824892,2018-2019,,0.8181,0.1094,1
297069,2018-2019,,0.803,0.1957,1
4044792,2018-2019,,0.6818,0,1
47362307,2018-2019,,0.9886,0,1
135865,2018-2019,,0.9431,0,1
143323,2018-2019,,0.8011,0,1
24879894,2018-2019,,0.9204,0,1
104372,2018-2019,,0.625,0,1
21124515,2018-2019,,0.909,-0.0222,1
113282,2018-2019,,0.5227,0,1
117682,2018-2019,,0.9318,0,1
1735984,2018-2019,,0.8522,0,1
211530,2018-2019,,0.7159,0,1
4813758,2018-2019,,1,0,1
1773095,2018-2019,,0.9772,0,1
9266984,2018-2019,,0.8465,0,1
116758,2018-2019,,1,0,1
362715,2018-2019,,0.8238,0,1
11309002,2018-2019,,0.9318,0.1999,1
485300,2018-2019,,0.8409,0.1538,1
8098434,2018-2019,,0.7897,0,1
49525117,2018-2019,,0.8295,-0.038,0
7224683,2018-2019,,0.8977,-0.4153,1
134600,2018-2019,,0.9318,0,1
1791476,2018-2019,,0.75,0.1656,0
450130,2018-2019,,0.9318,0,1
17909125,2018-2019,,0.9318,0.3846,1
9226895,2018-2019,,0.9318,-0.3461,1
137691,2018-2019,,0.6818,0.1637,1
101611,2018-2019,,0.4772,0.3743,1
20987234,2018-2019,,0.5681,-0.1015,1
17039064,2018-2019,,0.642,0,1
1848856,2018-2019,,0.9772,0,1
104603,2018-2019,,0.7613,0,1
107980,2018-2019,,0.875,0.2895,1
491670,2018-2019,,0.9545,0,1
214544,2018-2019,,0.909,-0.0909,1
1696379,2018-2019,,1,0,1
1827515,2018-2019,,0.75,-0.2307,1
1762791,2018-2019,,0.9034,0.0704,1
1847889,2018-2019,,0.9318,0.159,1
210496,2018-2019,,0.8977,0,1
1673219,2018-2019,,0.8409,0.1153,1
119761,2018-2019,,0.9204,0,1
7136713,2018-2019,,0.909,0,1
126075,2018-2019,,0.7045,0.1098,1
2373160,2018-2019,,0.5227,0,0
30969887,2018-2019,,0.909,0,1
9177896,2018-2019,,0.9204,0,1
470690,2018-2019,,0.7443,0,1
2406879,2018-2019,,0.909,-0.1162,1
100390,2018-2019,,0.8068,-0.0153,1
216040,2018-2019,,0.909,0.5512,1
1695370,2018-2019,,0.9318,0.0026,1
9353777,2018-2019,,0.6931,0.142,0
9419990,2018-2019,,0.9318,0,1
1720879,2018-2019,,0.5539,0,1
4249333,2018-2019,,0.9431,0,1
363150,2018-2019,,0.9659,0,1
38540019,2018-2019,,0.9318,0.1363,1
19394004,2018-2019,,0.909,0,1
109767667,2018-2019,,0.7386,0,0
83262669,2018-2019,,0.9772,0,0
21096072,2018-2019,,0.6534,0,1
47260766,2018-2019,,0,0,0
34714856,2018-2019,,1,-0.1666,1
53396053,2018-2019,,0.9545,0,1
225987,2018-2019,,0.8636,0,1
49205683,2018-2019,,0.96,0.1559,1
1768548,2018-2019,,0.9333,0.5179,1
53396173,2018-2019,,0,0,0
8332120,2018-2019,,0.909,0.1808,0
25440135,2018-2019,,0.8409,0.7213,1
2414823,2018-2019,,0.8636,0,1
135700,2018-2019,,0.9431,0.0848,1
21130238,2018-2019,,0.9488,0,1
49581501,2018-2019,,0.875,-0.2608,0
1690481,2018-2019,,0.9545,0,0
20984546,2018-2019,,0.9545,0.0769,1
9177179,2018-2019,,0.9545,0.61,1
1561607,2018-2019,,0.8636,-0.0961,1
9949132,2018-2019,,1,0,0
4479584,2018-2019,,0.8977,0,1
49644174,2018-2019,,0,0,0
49530427,2018-2019,,0.5454,0.3181,1
45984865,2018-2019,,0.8068,0.0701,1
49530670,2018-2019,,0.8,0.9629,1
1641840,2018-2019,,0.9659,0,1
49676013,2018-2019,,0.8977,0.3695,0
1691836,2018-2019,,0.9318,0.2891,1
46215714,2018-2019,,0.9659,0.2121,1
149516,2018-2019,,0.909,0,1
2390298,2018-2019,,0.9375,0,1
49536036,2018-2019,,0.8409,0.9848,1
2437941,2018-2019,,0.8977,0,1
21060974,2018-2019,,0.8863,0.9405,0
9434926,2018-2019,,0.9318,0.2461,1
20970991,2018-2019,,1,0,1
21006798,2018-2019,,0.9772,0.0166,1
45174909,2018-2019,,0.8863,0.5619,1
105406,2018-2019,,0.8863,0,1
1853026,2018-2019,,0.75,0.1666,1
135447,2018-2019,,0.9318,0,1
47390566,2018-2019,,0.9318,0.232,1
1601173,2018-2019,,0.9545,0,1
2568958,2018-2019,,0.9772,0.2631,1
120003,2018-2019,,0.7443,0,1
350678,2018-2019,,0.659,0.2173,1
223333,2018-2019,,0.909,0,1
9437457,2018-2019,,0.9545,-0.2653,1
104493,2018-2019,,0.8068,0,1
101545,2018-2019,,0.7897,0,0
100203,2018-2019,,0.7954,0,1
119233,2018-2019,,0.8863,0,1
103932,2018-2019,,0.8579,0,1
3314210,2018-2019,,0,0,0
2363477,2018-2019,,1,0.2307,1
49701285,2018-2019,,1,0,1
37031749,2018-2019,,0.9659,0.4137,1
21085729,2018-2019,,0.9886,0,1
49042383,2018-2019,,0.9659,0,1
108739,2018-2019,,0.9545,0,1
221111,2018-2019,,0.75,0.0764,1
1672849,2018-2019,,0.9272,0,1
9341342,2018-2019,,0.8409,0,1
5889054,2018-2019,,0.8825,0,1
216271,2018-2019,,0.7613,0.1048,1
9310639,2018-2019,,0.7613,0,1
1521574,2018-2019,,0.9318,0,1
6777789,2018-2019,,0.5681,0,1
1812222,2018-2019,,0.8181,0.0229,1
123490,2018-2019,,0.7727,0,1
22764961,2018-2019,,0.784,0,1
123127,2018-2019,,0.8352,0,1
117748,2018-2019,,0.9318,0.2689,1
217921,2018-2019,,0.7727,0,1
146238,2018-2019,,0.8825,0,1
134985,2018-2019,,0.5454,0,1
122346,2018-2019,,0.7613,0,1
120311,2018-2019,,0.7215,0,1
106869,2018-2019,,0.7045,0.3846,1
457366,2018-2019,,0.9318,0,1
6880203,2018-2019,,0.9659,0,1
135535,2018-2019,,0.909,0,1
481671,2018-2019,,0.9431,0,1
137053,2018-2019,,0.9545,0,1
22559878,2018-2019,,1,-0.175,0
221859,2018-2019,,0.9545,0.2346,1
113920,2018-2019,,0.75,0.1794,1
1506379,2018-2019,,0.9318,0,1
1682589,2018-2019,,0.9034,0,1
358143,2018-2019,,0.75,0,1
4810531,2018-2019,,0.9568,0,1
101347,2018-2019,,0.9318,-0.3265,1
21062129,2018-2019,,0.7443,0.0101,1
103690,2018-2019,,0.8636,0,1
146436,2018-2019,,0.8835,0,1
9287516,2018-2019,,0.8409,0.2857,1
1714423,2018-2019,,0.909,0.2857,1
142146,2018-2019,,1,0,1
145974,2018-2019,,0.9318,0,1
4770644,2018-2019,,0.7727,0,1
9285081,2018-2019,,0.3977,0,1
29884858,2018-2019,,0.9772,0,1
149230,2018-2019,,0.8181,0,1
20980959,2018-2019,,0.9431,0.2857,1
111841,2018-2019,,0.8863,-0.0439,1
145402,2018-2019,,0.8636,0,1
1723436,2018-2019,,0.8068,0,0
1560940,2018-2019,,0.9431,0,1
12804047,2018-2019,,0.8068,0,1
25929933,2018-2019,,0.875,0,1
152942,2018-2019,,0.9659,0,1
38064892,2018-2019,,0.9602,0,1
1772515,2018-2019,,0.9318,0.3237,1
1717176,2018-2019,,0.9318,0,1
39704878,2018-2019,,0.9659,0,1
47789911,2018-2019,,0.5227,1.7616,0
149901,2018-2019,,0.7954,1.2171,1
37669904,2018-2019,,0.9602,0,1
135007,2018-2019,,1,0,1
1696231,2018-2019,,0.8181,0,1
115471,2018-2019,,0.9431,0,1
38540948,2018-2019,,0.9431,0,1
7212704,2018-2019,,0.9659,0.7619,1
343483,2018-2019,,0.8977,-0.1538,1
48862616,2018-2019,,0.8279,0.8021,1
49041227,2018-2019,,0.9318,0,1
222079,2018-2019,,0.909,0,1
49042753,2018-2019,,0.9545,0.285,0
42914899,2018-2019,,0.9431,0,1
377267,2018-2019,,0.7784,0,1
37784975,2018-2019,,0.9431,0,1
21071428,2018-2019,,0.9886,0.7528,1
38064875,2018-2019,,0.5833,0.2744,0
80052901,2018-2019,,0.8352,0,1
49701956,2018-2019,,0.9318,0,1
222585,2018-2019,,0.9488,0.2465,1
1517352,2018-2019,,0.875,-0.0333,1
2490222,2018-2019,,0.9545,1.0059,1
113007,2018-2019,,0.75,0,1
114404,2018-2019,,0.2727,0,1
12214000,2018-2019,,0.909,0,1
140529,2018-2019,,0.9886,0.5416,1
491886,2018-2019,,0.659,0.1538,1
19618996,2018-2019,,0.8636,0,1
8103259,2018-2019,,0.7159,0,1
2389574,2018-2019,,0.8636,0,0
53394689,2018-2019,,0.9318,0.1428,1
484295,2018-2019,,0.8636,0,1
49701692,2018-2019,,1,0.5707,0
1718402,2018-2019,,0.7978,0,1
49233467,2018-2019,,0.8181,0,0
1883364,2018-2019,,0.9545,1.4242,1
48625771,2018-2019,,0.9772,0.7933,0
47360427,2018-2019,,0.7727,1.1052,1
108838,2018-2019,,0.8863,0.1833,1
113700,2018-2019,,0.9147,0,1
5919550,2018-2019,,0.9772,0,1
33655038,2018-2019,,0.9772,0,1
49556357,2018-2019,,0.3636,0.209,0
133588,2018-2019,,0.7954,0,1
1563702,2018-2019,,0.7159,0.342,1
130013,2018-2019,,0.8863,0,1
2375748,2018-2019,,0.9318,0,1
210386,2018-2019,,0.9545,0.0454,1
29224965,2018-2019,,0.7613,0.5909,1
110345,2018-2019,,0.7272,0,1
20989495,2018-2019,,0.8636,0.2121,1
45539852,2018-2019,,0.6818,0,0
21088709,2018-2019,,0.856,0.7034,1
47894888,2018-2019,,0.8409,0,0
9227523,2018-2019,,0.9772,0,1
26875190,2018-2019,,0.8863,0.3636,1
2299933,2018-2019,,1,1.0578,1
1840133,2018-2019,,0.8522,0.725,1
21127107,2018-2019,,0,0,0
18908995,2018-2019,,0.909,0.5454,1
1716968,2018-2019,,0.784,0.1363,1
20220103,2018-2019,,0.875,-0.0909,1
20645108,2018-2019,,0.8409,0,1
39385134,2018-2019,,0.9318,-0.375,1
477059,2018-2019,,0.8068,0.1531,1
141959,2018-2019,,0.8863,-0.4791,1
1695548,2018-2019,,0.8636,0,1
36560026,2018-2019,,0.6363,0.3383,1
91042938,2018-2019,,0.9924,0.2875,1
166817664,2018-2019,,0,0,0
22474852,2018-2019,,0,0,0
69397678,2018-2019,,0.9777,0.2991,1
49529895,2018-2019,,0.9545,0.0179,0
37614872,2018-2019,,0.9574,0.0071,1
91897664,2018-2019,,0.9431,0.4754,1
179002668,2018-2019,,0,0,0
47400408,2018-2019,,0.8181,0.5457,0
26169873,2018-2019,,0.8863,0,1
2396364,2018-2019,,0.9024,0,1
149812664,2018-2019,,0,0,0
1781172,2018-2019,,0.8409,0,1
21088228,2018-2019,,0.9555,0,1
34489974,2018-2019,,0.909,-0.0187,0
45919858,2018-2019,,0.9659,0.0246,1
111857665,2018-2019,,0,0,0
38430109,2018-2019,,0.7073,0,1
49510962,2018-2019,,0.9204,0.6086,0
94287664,2018-2019,,0.767,0.1885,1
49668811,2018-2019,,0.9034,0.1999,1
34934879,2018-2019,,0.9545,0,1
32804999,2018-2019,,0,0,0
35084970,2018-2019,,0.892,0.4754,0
21090094,2018-2019,,0.9772,0.6977,1
34499892,2018-2019,,0.9318,0.0464,1
48856589,2018-2019,,0,0,0
41644869,2018-2019,,0,0,0
21045691,2018-2019,,0.9621,0.4963,1
458901,2018-2019,,0.75,0,1
293852,2018-2019,,0.6136,0,1
134446,2018-2019,,0.9545,0,1
143785,2018-2019,,0.6988,0,1
145644,2018-2019,,0.7954,1.032,1
108552,2018-2019,,0.909,0,1
43684901,2018-2019,,0.9602,0,1
21102261,2018-2019,,0.9715,0,1
47503451,2018-2019,,1,0.642,1
133203,2018-2019,,0.8863,0,1
214995,2018-2019,,0.9772,0,1
220495,2018-2019,,0.6363,0,1
142850,2018-2019,,0.9318,0,1
21091610,2018-2019,,0.9318,0.3241,1
1711970,2018-2019,,0.7613,0,1
12864052,2018-2019,,0.5454,0,1
26399903,2018-2019,,0.5227,0.5726,1
21089463,2018-2019,,0.9886,0,1
128429,2018-2019,,0.7159,0,1
131817,2018-2019,,0.9318,0,1
25270095,2018-2019,,0.5227,0.8408,1
25959979,2018-2019,,0.9318,0.1523,1
115768,2018-2019,,0.9318,0,1
1696017,2018-2019,,0.9772,0,1
39594955,2018-2019,,0.9015,0,1
2375019,2018-2019,,0.8181,0,1
38934896,2018-2019,,0.9602,0,1
211574,2018-2019,,0.9318,0,1
140584,2018-2019,,0.8181,0,1
9282512,2018-2019,,0.8295,0.9466,1
158539,2018-2019,,0.7272,0,0
117627,2018-2019,,0.9318,0,1
133214,2018-2019,,0.9318,0.0192,1
273631,2018-2019,,0.8181,0,1
248526,2018-2019,,0.8863,0.2631,1
33440240,2018-2019,,0.8636,0.4044,1
37439857,2018-2019,,0.8636,0.4444,1
112501,2018-2019,,0.5909,0,1
21065069,2018-2019,,0.9318,0.2555,1
126317,2018-2019,,0.8409,0,1
135887,2018-2019,,0.8977,0,1
286898,2018-2019,,0.909,0,1
49664273,2018-2019,,0.9545,0.279,1
22074853,2018-2019,,0.8181,0,1
1895120,2018-2019,,0.7727,0.7271,1
140430,2018-2019,,0.9545,0,1
47350264,2018-2019,,0.7045,0.1569,0
49580986,2018-2019,,0.9602,0,1
9228782,2018-2019,,0.9659,0.9774,1
12024068,2018-2019,,0.9715,0.9279,0
48370582,2018-2019,,0.9204,1.2167,1
49700256,2018-2019,,0.9772,0,1
47370885,2018-2019,,0.9318,0.8421,1
49682259,2018-2019,,0.8636,-0.4999,1
9214349,2018-2019,,0.784,0.4375,1
124150,2018-2019,,0.9772,0.6806,0
46194565,2018-2019,,0.9318,0.3538,1
42394879,2018-2019,,1,0.1176,1
53277665,2018-2019,,0.9545,0,1
35679872,2018-2019,,0.909,0.3839,1
72373704,2018-2019,,0.9261,0,1
7308379,2018-2019,,0.8409,0,1
70712664,2018-2019,,0.8636,0,1
49727245,2018-2019,,0.8522,0.25,1
39804888,2018-2019,,0,0,0
71778003,2018-2019,,0.909,1.1201,1
49681052,2018-2019,,0.909,0.118,1
1689454,2018-2019,,0.9431,0.1645,1
101503156,2018-2019,,0.8604,-0.1071,1
48625923,2018-2019,,0.909,0,1
49752678,2018-2019,,0.9318,0,1
9406500,2018-2019,,0.7272,0.5283,1
2361624,2018-2019,,0,0,0
98832665,2018-2019,,0.9318,0,1
43929931,2018-2019,,0.8181,0.7051,0
70817665,2018-2019,,0.7045,-0.7536,0
30984879,2018-2019,,0.8409,0.3333,1
104642664,2018-2019,,0.6976,1.032,1
49531319,2018-2019,,0,0,0
49555542,2018-2019,,0.9886,0,1
25054866,2018-2019,,0.8825,0.0526,1
28114906,2018-2019,,0.659,1.0095,0
48816708,2018-2019,,0.6818,0.4523,1
13684280,2018-2019,,0.9318,0.3733,1
5809034,2018-2019,,0.534,0,1
18309087,2018-2019,,0.4848,0,1
36615163,2018-2019,,0.9545,0,1
225920,2018-2019,,0.8636,0.2781,0
31479871,2018-2019,,0.9545,0,1
5624577,2018-2019,,0.9886,0,1
21094571,2018-2019,,0.6363,0,1
117814,2018-2019,,0.8863,0.0416,1
1559088,2018-2019,,0.8181,0.8333,1
45020204,2018-2019,,0.8409,0.7159,1
8158659,2018-2019,,1,0.7727,1
4813097,2018-2019,,0.9204,0,1
102799,2018-2019,,0.9659,0,1
6918284,2018-2019,,0.8068,0.7045,1
1748689,2018-2019,,0.9772,0,1
2314872,2018-2019,,0.8636,0,1
449280,2018-2019,,0.9886,0,1
140925,2018-2019,,0.9431,0.8209,1
1890166,2018-2019,,0.909,0.0416,1
21001926,2018-2019,,0.8409,-0.2142,1
103800,2018-2019,,0.8636,0,1
29315264,2018-2019,,0.8863,0.4561,1
39084868,2018-2019,,0.9734,0,1
2435650,2018-2019,,0.9772,0.4534,1
23464976,2018-2019,,1,0,0
9352789,2018-2019,,0.9659,0,1
1980378,2018-2019,,1,0.7542,1
87387794,2018-2019,,0.9545,0,1
26970796,2018-2019,,0.875,0,1
36010088,2018-2019,,0.8181,0.9924,0
32249878,2018-2019,,0.7954,0,0
89557664,2018-2019,,0.9772,0,1
49725318,2018-2019,,0.875,0.1137,0
2336452,2018-2019,,0.8636,0.2244,1
1599258,2018-2019,,0.909,0,1
46217085,2018-2019,,0.7803,0.514,0
49456923,2018-2019,,0.9924,0,1
49668791,2018-2019,,0.9469,0,1
49540127,2018-2019,,0.6818,0,1
16223997,2018-2019,,0.7386,0.0616,1
2457128,2018-2019,,0,0,0
5699280,2018-2019,,0.8295,0,1
117297,2018-2019,,0.909,0,1
27494907,2018-2019,,1,0.1259,0
91043985,2018-2019,,0.875,0,1
9243145,2018-2019,,0.8863,0.6666,0
66493381,2018-2019,,0.9318,1.8735,1
13744343,2018-2019,,0.9772,0.7672,0
80053428,2018-2019,,0.9488,0,1
48845029,2018-2019,,0.9204,0,1
9269736,2018-2019,,0,0,0
53394145,2018-2019,,0.6363,-0.0277,1
9381256,2018-2019,,0.9772,0.7695,0
49997756,2018-2019,,0.3636,0.8216,1
49238604,2018-2019,,0.9545,0,1
35779880,2018-2019,,0.7727,0.7593,1
48985172,2018-2019,,1,0.2438,1
49701223,2018-2019,,0,0,0
141762669,2018-2019,,0,0,0
2417864,2018-2019,,0.9772,-0.1919,1
9424154,2018-2019,,0.8636,0.125,0
43579900,2018-2019,,0.8181,0,0
21814876,2018-2019,,0.7613,-0.1666,1
49665375,2018-2019,,0.9204,0,1
49532450,2018-2019,,0.7954,-0.184,0
49667319,2018-2019,,1,0.5266,1
49685667,2018-2019,,0.8125,0,1
21067860,2018-2019,,0,0,0
101202665,2018-2019,,0.9883,0,1
20725033,2018-2019,,1,0,1
49529472,2018-2019,,0.9886,-0.1111,1
77662665,2018-2019,,0.9886,0,1
100882667,2018-2019,,0.8779,-0.1935,1
48814126,2018-2019,,1,0,1
88802665,2018-2019,,0.8409,-0.1757,1
21077289,2018-2019,,0,0,0
47262402,2018-2019,,0.8636,0,0
11994198,2018-2019,,0.9772,0.2999,0
36740054,2018-2019,,0.4772,0,0
48205017,2018-2019,,0.9715,0,1
89217665,2018-2019,,0.9204,0.2827,1
21035212,2018-2019,,0.909,0.25,1
10589120,2018-2019,,0.7954,0.6515,1
49551237,2018-2019,,0.9772,0.7968,1
48861752,2018-2019,,0.9204,0,1
46185973,2018-2019,,0.8409,0,1
62872669,2018-2019,,1,1.2577,1
47730718,2018-2019,,0.8181,0,1
69579434,2018-2019,,0.909,0.7908,0
9265239,2018-2019,,0.9545,0.2552,1
58407664,2018-2019,,0,0,0
48855021,2018-2019,,0.7045,0.5729,0
49518161,2018-2019,,0.875,-0.2857,1
100487665,2018-2019,,0.9069,1.0525,1
26795080,2018-2019,,0.9772,0.4108,1
80052802,2018-2019,,0.9545,0.4392,1
1723094,2018-2019,,0.9772,0,1
9245018,2018-2019,,0.9545,0,1
1847851,2018-2019,,0,0,0
16179015,2018-2019,,0.9488,0,1
1575716,2018-2019,,1,-0.1304,1
1526530,2018-2019,,0.7727,-0.0396,1
29584879,2018-2019,,0.8409,0,1
97583096,2018-2019,,0.9431,0,1
1802069,2018-2019,,0.8352,0,1
24594889,2018-2019,,0.9204,0,1
50334788,2018-2019,,0.909,0.1631,1
1761505,2018-2019,,0.9659,0,1
48872568,2018-2019,,0,0,0
49044888,2018-2019,,0.9602,0,1
1847393,2018-2019,,0.6477,0.3032,1
91044237,2018-2019,,0,0,0
20374951,2018-2019,,1,0.1538,1
46600875,2018-2019,,0.8636,0,1
62117865,2018-2019,,0,0,0
49867711,2018-2019,,0.8522,0,1
49683578,2018-2019,,0.9431,0,1
52275091,2018-2019,,0.9261,0,1
34109897,2018-2019,,0.9772,0,0
2393378,2018-2019,,0.8522,0,1
49680923,2018-2019,,0.875,0.2152,1
9186219,2018-2019,,0.9772,0.6856,1
49571793,2018-2019,,0,0,0
19784157,2018-2019,,0.75,1.3182,0
151832664,2018-2019,,0,0,0
1574340,2018-2019,,0.8636,0.0766,1
