contact_id,seats,seat_end,seat_start,number_seats,years,num_years,renewed,attendance,performance,tix_num,zip,distance,section,num_sections,multiple_sections,lower_level,club_level,upper_level,gender,gender_num,season_year,paid_in_full,tenure,wins,ot_losses
137141,[19],19,19,1,"[2015, 2016, 2017, 2018, 2019]",5,1,0.6125,0.5792682926829268,80,80202,0.41975542715115144,['301'],1,0,0,0,1,male,2,2017-2018,0.0,22,43,9
137306,"[7, 10, 11, 9, 8]",11,7,5,"[2015, 2016, 2017, 2018, 2019]",5,1,0.85,0.5792682926829268,80,80123,9.966794269339156,['132'],1,0,1,0,0,male,2,2017-2018,0.0,22,43,9
137438,"[17, 20]",20,17,4,"[2015, 2017, 2018, 2019]",4,1,0.9285714285714286,0.5792682926829268,84,80122,11.9132251667473,"['373', '369']",2,1,0,0,1,male,2,2017-2018,0.0,22,43,9
137482,"[3, 4]",4,3,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9285714285714286,0.5792682926829268,84,80031,9.220153881283842,['302'],1,0,0,0,1,male,2,2017-2018,0.0,22,43,9
137581,"[3, 2, 4, 1]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,1,1.0,0.5792682926829268,40,80020,12.428208615782568,['148'],1,0,1,0,0,mostly_female,1,2017-2018,0.0,22,43,9
137603,"[2, 3]",3,2,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.840625,0.5792682926829268,320,80134,20.424778651846815,"['146', '148']",2,1,1,0,0,male,2,2017-2018,0.0,22,43,9
137691,[2],2,2,1,"[2015, 2016, 2017, 2018, 2019]",5,1,0.95,0.5792682926829268,80,80401,10.78147262646119,['134'],1,0,1,0,0,female,1,2017-2018,1.0,22,43,9
137713,"[10, 9]",10,9,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.925,0.5792682926829268,80,80219,2.9222769891162996,['361'],1,0,0,0,1,unknown,0,2017-2018,0.0,22,43,9
137955,"[3, 8, 6, 5, 7, 4]",8,3,6,"[2015, 2016, 2017, 2018, 2019]",5,1,0.925,0.5792682926829268,80,80120,10.259521635132941,['116'],1,0,1,0,0,male,2,2017-2018,0.0,22,43,9
138010,[17],17,17,1,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7380952380952381,0.5792682926829268,84,80123,9.966794269339156,['363'],1,0,0,0,1,male,2,2017-2018,0.0,22,43,9
138153,"[20, 19]",20,19,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.925,0.5792682926829268,80,80113,7.918425309322313,['318'],1,0,0,0,1,male,2,2017-2018,0.0,22,43,9
138252,"[7, 9, 10, 8]",10,7,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.65,0.5792682926829268,160,80004,7.322651155569051,"['128', '130']",2,1,1,0,0,male,2,2017-2018,1.0,22,43,9
138307,"[16, 17]",17,16,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8875,0.5792682926829268,160,80224,7.040074186125589,['142'],1,0,1,0,0,unknown,0,2017-2018,1.0,22,43,9
138351,"[15, 14]",15,14,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.875,0.5792682926829268,80,80108,22.2594855961173,['366'],1,0,0,0,1,male,2,2017-2018,0.0,20,43,9
138417,"[6, 5]",6,5,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.925,0.5792682926829268,80,80229,7.633614447103802,['252'],1,0,0,1,0,male,2,2017-2018,0.0,18,43,9
139110,"[11, 10, 9, 8]",11,8,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.84375,0.5792682926829268,160,80112,14.946578233208779,"['116', '134']",2,1,1,0,0,female,1,2017-2018,0.0,22,43,9
139187,"[12, 13, 14, 11]",14,11,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8125,0.5792682926829268,80,80121,9.90099778112696,['333'],1,0,0,0,1,female,1,2017-2018,0.0,22,43,9
139671,"[2, 1]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8625,0.5792682926829268,160,80123,9.966794269339156,['102'],1,0,1,0,0,male,2,2017-2018,0.0,19,43,9
139682,"[11, 1, 3, 2, 9, 4, 7, 10, 5, 12, 6, 14, 13, 8]",14,1,14,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8875,0.5792682926829268,160,80022,15.20004391490618,['128'],1,0,1,0,0,unknown,0,2017-2018,0.0,19,43,9
140243,"[14, 13]",14,13,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9125,0.5792682926829268,160,80301,23.402573411925637,['126'],1,0,1,0,0,male,2,2017-2018,0.0,21,43,9
140430,"[2, 1]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8095238095238095,0.5792682926829268,84,80017,12.58718789754235,['324'],1,0,0,0,1,male,2,2017-2018,0.9523809523809523,22,43,9
140529,"[13, 14]",14,13,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8375,0.5792682926829268,80,80125,17.85028210134248,['342'],1,0,0,0,1,male,2,2017-2018,0.0,22,43,9
140584,[10],10,10,1,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9024390243902439,0.5792682926829268,82,80007,14.058374835469158,"['303', '246']",2,1,0,1,1,male,2,2017-2018,0.0,22,43,9
140925,"[12, 15, 16, 11]",16,11,6,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9651162790697675,0.5792682926829268,86,80227,7.851124877617673,"['120', '362']",2,1,1,0,1,male,2,2017-2018,0.0,20,43,9
141013,"[2, 3, 4, 1]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.875,0.5792682926829268,80,80220,5.361284577121255,['102'],1,0,1,0,0,female,1,2017-2018,0.0,21,43,9
141068,"[3, 1, 2, 4]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.625,0.5792682926829268,80,81007,93.70480876722068,['357'],1,0,0,0,1,male,2,2017-2018,0.0,20,43,9
141090,"[14, 13, 12, 11]",14,11,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.775,0.5792682926829268,80,80206,3.333055019510513,['322'],1,0,0,0,1,male,2,2017-2018,0.0,20,43,9
141112,"[6, 5, 12, 11, 13]",13,5,9,"[2015, 2016, 2017, 2018, 2019]",5,1,0.78125,0.5792682926829268,160,80227,7.851124877617673,['110'],1,0,1,0,0,female,1,2017-2018,0.0,20,43,9
141156,"[16, 17]",17,16,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.675,0.5792682926829268,80,80634,46.265021417466286,['341'],1,0,0,0,1,unknown,0,2017-2018,0.0,20,43,9
141167,"[20, 19]",20,19,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9125,0.5792682926829268,80,80465,14.503304130354598,['102'],1,0,1,0,0,male,2,2017-2018,0.0,20,43,9
141200,"[12, 13]",13,12,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.925,0.5792682926829268,80,80206,3.333055019510513,['116'],1,0,1,0,0,male,2,2017-2018,0.0,21,43,9
141244,"[6, 5, 19, 18]",19,5,15,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8125,0.5792682926829268,160,80516,22.176966296199538,['124'],1,0,1,0,0,female,1,2017-2018,0.0,1,43,9
141662,[2],2,2,1,"[2015, 2016, 2017, 2018, 2019]",5,1,0.81875,0.5792682926829268,160,80290,0.8884784617602121,['116'],1,0,1,0,0,male,2,2017-2018,0.0,17,43,9
141673,"[10, 11, 9]",11,9,3,"[2015, 2016, 2017, 2018, 2019]",5,1,0.6875,0.5792682926829268,80,80128,12.917206759291098,['358'],1,0,0,0,1,unknown,0,2017-2018,0.0,18,43,9
141739,"[7, 8]",8,7,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.85,0.5792682926829268,80,80228,8.595264794725352,['363'],1,0,0,0,1,male,2,2017-2018,0.0,22,43,9
141882,"[4, 3]",4,3,2,"[2015, 2016, 2017, 2018, 2019]",5,1,1.0,0.5792682926829268,26,33021,11.042246228688796,['256'],1,0,0,1,0,male,2,2017-2018,0.0,22,43,9
141904,"[14, 10, 1, 2]",14,1,14,"[2015, 2016, 2017, 2018, 2019]",5,1,0.88125,0.5792682926829268,160,80216,4.18990540917288,['126'],1,0,1,0,0,male,2,2017-2018,1.0,21,43,9
141937,"[5, 6]",6,5,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.73125,0.5792682926829268,160,80229,7.633614447103802,['106'],1,0,1,0,0,male,2,2017-2018,1.0,17,43,9
141959,"[2, 1, 3, 4]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.85,0.5792682926829268,40,80465,14.503304130354598,['375'],1,0,0,0,1,male,2,2017-2018,0.0,22,43,9
142146,"[4, 1, 2, 3]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9523809523809523,0.5792682926829268,84,80113,7.918425309322313,['148'],1,0,1,0,0,unknown,0,2017-2018,0.0,20,43,9
142289,"[17, 18]",18,17,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.75,0.5792682926829268,40,80237,9.129757048485972,['358'],1,0,0,0,1,unknown,0,2017-2018,0.0,20,43,9
142355,"[11, 14, 13, 12]",14,11,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9125,0.5792682926829268,80,80026,19.34983728687784,['146'],1,0,1,0,0,female,1,2017-2018,0.0,17,43,9
142509,"[4, 10, 3, 14, 9, 13, 8]",14,3,12,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9,0.5792682926829268,160,80521,58.40594166669418,"['256', '301']",2,1,0,1,1,female,1,2017-2018,0.0,18,43,9
142520,"[6, 7]",7,6,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.926829268292683,0.5792682926829268,82,80027,17.231725828395778,['342'],1,0,0,0,1,male,2,2017-2018,0.0,18,43,9
142850,"[5, 6]",6,5,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8170731707317073,0.5792682926829268,82,80134,20.424778651846815,"['349', '345']",2,1,0,0,1,male,2,2017-2018,0.0,20,43,9
143323,"[14, 15]",15,14,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.840625,0.5792682926829268,320,80011,11.666789861531875,"['122', '260']",2,1,1,1,0,female,1,2017-2018,0.0,18,43,9
143444,"[15, 14]",15,14,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.85,0.5792682926829268,80,80111,10.996835490559503,['232'],1,0,0,1,0,male,2,2017-2018,1.0,18,43,9
143554,"[2, 3, 4, 1]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7416666666666667,0.5792682926829268,240,80112,14.946578233208779,['202'],1,0,0,1,0,male,2,2017-2018,1.0,18,43,9
143664,"[17, 18, 6]",18,6,13,"[2015, 2016, 2017, 2018, 2019]",5,1,0.6625,0.5792682926829268,160,80202,0.41975542715115144,['258'],1,0,0,1,0,male,2,2017-2018,1.0,18,43,9
143719,"[6, 7]",7,6,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7329192546583851,0.5792682926829268,161,80127,17.85028210134248,['244'],1,0,0,1,0,unknown,0,2017-2018,0.9937888198757764,18,43,9
143785,"[10, 11]",11,10,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.6964285714285714,0.5792682926829268,168,80903,64.25672661387873,['254'],1,0,0,1,0,male,2,2017-2018,0.0,18,43,9
144214,"[9, 8]",9,8,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8,0.5792682926829268,80,80014,10.395682635516573,['256'],1,0,0,1,0,unknown,0,2017-2018,0.0,18,43,9
144258,"[2, 1]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.91875,0.5792682926829268,160,80230,6.5746840492493845,['260'],1,0,0,1,0,female,1,2017-2018,1.0,18,43,9
144544,[3],3,3,1,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9386503067484663,0.5792682926829268,163,80202,0.41975542715115144,"['260', '232']",2,1,0,1,0,mostly_male,2,2017-2018,0.9815950920245399,18,43,9
144654,"[12, 7, 10, 6, 8, 9, 11, 5, 15, 14, 13, 16]",16,5,12,"[2015, 2016, 2017, 2018, 2019]",5,1,0.84375,0.5792682926829268,160,80022,15.20004391490618,['234'],1,0,0,1,0,male,2,2017-2018,0.0,18,43,9
145138,"[18, 15, 17, 16]",18,15,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.775,0.5792682926829268,80,80239,9.18630052442532,['126'],1,0,1,0,0,male,2,2017-2018,0.0,18,43,9
145402,"[15, 16]",16,15,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8375,0.5792682926829268,160,80202,0.41975542715115144,['202'],1,0,0,1,0,female,1,2017-2018,1.0,18,43,9
145633,"[3, 4]",4,3,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9625,0.5792682926829268,160,80033,5.12969523409558,['236'],1,0,0,1,0,mostly_male,2,2017-2018,0.0,18,43,9
145644,"[10, 11, 7, 8, 9, 12, 6, 5]",12,5,8,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8875,0.5792682926829268,80,80111,10.996835490559503,['318'],1,0,0,0,1,male,2,2017-2018,0.0,18,43,9
145963,"[8, 7, 12, 11]",12,7,6,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9534883720930233,0.5792682926829268,86,80601,17.744587816502463,"['240', '144', '236']",3,1,1,1,0,male,2,2017-2018,0.0,18,43,9
145974,"[17, 18]",18,17,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8625,0.5792682926829268,80,80202,0.41975542715115144,['202'],1,0,0,1,0,male,2,2017-2018,0.0,18,43,9
146238,"[5, 3, 4]",5,3,3,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8779527559055118,0.5792682926829268,254,80301,23.402573411925637,"['106', '222']",2,1,1,1,0,female,1,2017-2018,0.9448818897637795,18,43,9
146436,"[16, 15, 4, 5, 6, 17]",17,4,14,"[2015, 2016, 2017, 2018, 2019]",5,1,0.90625,0.5792682926829268,320,80226,5.133145076472918,"['206', '212', '220', '256']",4,1,0,1,0,male,2,2017-2018,0.0,18,43,9
146458,"[2, 1, 4, 3]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7041666666666667,0.5792682926829268,240,80120,10.259521635132941,"['146', '208']",2,1,1,1,0,female,1,2017-2018,0.0,18,43,9
146799,"[10, 9, 8, 7]",10,7,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.80625,0.5792682926829268,160,80215,5.481319496835096,['236'],1,0,0,1,0,male,2,2017-2018,1.0,18,43,9
146953,"[4, 3, 2, 1]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.85,0.5792682926829268,80,80016,17.5762661692004,['256'],1,0,0,1,0,male,2,2017-2018,0.0,18,43,9
147129,"[8, 7]",8,7,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.825,0.5792682926829268,80,80126,15.398682485744569,['238'],1,0,0,1,0,male,2,2017-2018,0.0,18,43,9
147338,"[4, 3]",4,3,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.5,0.5792682926829268,160,80601,17.744587816502463,['236'],1,0,0,1,0,female,1,2017-2018,0.0,18,43,9
147349,"[18, 17]",18,17,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8875,0.5792682926829268,160,80439,21.16772605271388,['244'],1,0,0,1,0,male,2,2017-2018,0.0,18,43,9
147514,"[5, 6]",6,5,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7666666666666667,0.5792682926829268,180,80121,9.90099778112696,"['202', '210']",2,1,0,1,0,unknown,0,2017-2018,0.8888888888888888,18,43,9
148174,"[26, 25]",26,25,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.85,0.5792682926829268,80,80235,8.099642840406784,['202'],1,0,0,1,0,mostly_male,2,2017-2018,1.0,18,43,9
148504,"[9, 10, 4, 3]",10,3,8,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8620689655172413,0.5792682926829268,116,80134,20.424778651846815,"['214', '248', '250']",3,1,0,1,0,male,2,2017-2018,0.0,18,43,9
148779,"[10, 11]",11,10,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.6875,0.5792682926829268,160,80112,14.946578233208779,['148'],1,0,1,0,0,male,2,2017-2018,0.0,17,43,9
149230,"[13, 14]",14,13,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.69375,0.5792682926829268,160,80917,60.82600952661751,['228'],1,0,0,1,0,female,1,2017-2018,0.0,17,43,9
149747,"[8, 7]",8,7,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.825,0.5792682926829268,80,80127,17.85028210134248,['373'],1,0,0,0,1,male,2,2017-2018,0.0,18,43,9
149901,"[2, 3, 4, 1, 6, 5]",6,1,6,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8,0.5792682926829268,80,80127,17.85028210134248,['317'],1,0,0,0,1,male,2,2017-2018,0.0,18,43,9
150154,"[3, 4]",4,3,2,"[2015, 2016, 2017, 2018, 2019]",5,1,1.0,0.5792682926829268,2,80020,12.428208615782568,['343'],1,0,0,0,1,andy,0,2017-2018,0.0,1,43,9
151391,"[2, 1, 4, 3]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.15,0.5792682926829268,40,80129,14.398627110237644,['126'],1,0,1,0,0,male,2,2017-2018,0.0,22,43,9
151842,"[10, 9]",10,9,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8902439024390244,0.5792682926829268,82,80439,21.16772605271388,['136'],1,0,1,0,0,male,2,2017-2018,0.0,22,43,9
152942,"[2, 1]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9625,0.5792682926829268,80,80603,20.55481650075186,['302'],1,0,0,0,1,male,2,2017-2018,0.0,21,43,9
153107,"[3, 4, 1, 2]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9,0.5792682926829268,80,80601,17.744587816502463,['317'],1,0,0,0,1,male,2,2017-2018,0.0,22,43,9
153373,"[9, 10]",10,9,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.875,0.5792682926829268,40,80634,46.265021417466286,['341'],1,0,0,0,1,male,2,2017-2018,0.0,22,43,9
154462,"[8, 9]",9,8,2,"[2015, 2016, 2017, 2018, 2019]",5,1,1.0,0.5792682926829268,80,80122,11.9132251667473,['322'],1,0,0,0,1,unknown,0,2017-2018,0.0,21,43,9
155034,"[10, 14, 8, 12, 15, 11, 18, 17, 7, 6, 4, 3, 9, 5, 21, 16, 13, 1, 19, 20, 2]",21,1,21,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8375,0.5792682926829268,80,80214,3.3718645077645344,['341'],1,0,0,0,1,female,1,2017-2018,0.0,21,43,9
155100,"[2, 1, 15, 3, 4]",15,1,15,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8292682926829268,0.5792682926829268,82,98325,11.042246228688796,"['359', '357']",2,1,0,0,1,male,2,2017-2018,0.0,21,43,9
155155,"[2, 4, 3, 5, 11, 10, 9, 12]",12,2,11,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7125,0.5792682926829268,80,80435,50.60228386352833,['304'],1,0,0,0,1,male,2,2017-2018,0.0,20,43,9
157179,"[2, 1, 9, 10]",10,1,10,"[2015, 2016, 2017, 2018, 2019]",5,1,0.84375,0.5792682926829268,160,80212,2.689336784082861,['226'],1,0,0,1,0,male,2,2017-2018,1.0,2,43,9
157256,"[4, 5]",5,4,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9375,0.5792682926829268,160,80011,11.666789861531875,['102'],1,0,1,0,0,female,1,2017-2018,0.0,17,43,9
157956,"[3, 2, 4, 1]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.759375,0.5792682926829268,320,80401,10.78147262646119,['146'],1,0,1,0,0,female,1,2017-2018,1.0,22,43,9
158539,"[16, 18, 17]",18,16,3,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8375,0.5792682926829268,80,80112,14.946578233208779,['304'],1,0,0,0,1,female,1,2017-2018,1.0,22,43,9
161784,"[3, 2]",3,2,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.75,0.5792682926829268,160,80202,0.41975542715115144,['260'],1,0,0,1,0,female,1,2017-2018,0.0,22,43,9
162004,"[1, 2, 13, 14]",14,1,14,"[2015, 2016, 2017, 2018, 2019]",5,1,0.4875,0.5792682926829268,160,80126,15.398682485744569,['260'],1,0,0,1,0,male,2,2017-2018,1.0,19,43,9
174929,"[1, 2, 11, 15, 10, 12, 9, 14]",15,1,15,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9666666666666667,0.5792682926829268,120,80121,9.90099778112696,"['126', '328']",2,1,1,0,1,male,2,2017-2018,0.6666666666666666,3,43,9
176447,"[5, 6, 20, 19]",20,5,16,"[2015, 2016, 2017, 2018, 2019]",5,1,0.825,0.5792682926829268,40,80111,10.996835490559503,['102'],1,0,1,0,0,male,2,2017-2018,0.0,18,43,9
177008,"[16, 15, 3, 4]",16,3,14,"[2015, 2016, 2017, 2018, 2019]",5,1,0.825,0.5792682926829268,80,80401,10.78147262646119,['134'],1,0,1,0,0,male,2,2017-2018,0.0,2,43,9
180451,"[3, 4]",4,3,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.90625,0.5792682926829268,160,80122,11.9132251667473,['128'],1,0,1,0,0,female,1,2017-2018,0.0,20,43,9
201855,"[14, 13]",14,13,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9666666666666667,0.5792682926829268,240,80134,20.424778651846815,['124'],1,0,1,0,0,male,2,2017-2018,0.0,16,43,9
205492,"[5, 3, 6, 4]",6,3,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.74375,0.5792682926829268,160,80216,4.18990540917288,['236'],1,0,0,1,0,male,2,2017-2018,1.0,16,43,9
209616,"[3, 4]",4,3,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9,0.5792682926829268,80,82009,11.042246228688796,['112'],1,0,1,0,0,female,1,2017-2018,0.0,15,43,9
209968,"[17, 18]",18,17,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9125,0.5792682926829268,80,80228,8.595264794725352,['246'],1,0,0,1,0,male,2,2017-2018,0.0,15,43,9
210386,"[2, 1]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9534883720930233,0.5792682926829268,43,80237,9.129757048485972,"['364', '370']",2,1,0,0,1,female,1,2017-2018,0.9302325581395349,15,43,9
210496,[17],17,17,1,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8837209302325582,0.5792682926829268,86,80027,17.231725828395778,['140'],1,0,1,0,0,mostly_male,2,2017-2018,0.9302325581395349,15,43,9
211024,"[1, 2, 3, 4]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9,0.5792682926829268,40,80016,17.5762661692004,['134'],1,0,1,0,0,male,2,2017-2018,0.0,15,43,9
211046,"[13, 12, 7, 8, 6, 5]",13,5,9,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9186046511627907,0.5792682926829268,172,80221,4.920592092262844,"['106', '216', '218']",3,1,1,1,0,male,2,2017-2018,0.0,15,43,9
211508,"[12, 11, 14, 13]",14,11,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9715909090909091,0.5792682926829268,176,80021,12.027042541896941,"['116', '140', '142', '124']",4,1,1,0,0,female,1,2017-2018,0.0,15,43,9
211530,"[1, 3, 2, 4]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7317073170731707,0.5792682926829268,82,80027,17.231725828395778,"['366', '128']",2,1,1,0,1,female,1,2017-2018,0.0,15,43,9
211574,"[15, 16, 2, 1]",16,1,16,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9772727272727273,0.5792682926829268,88,80108,22.2594855961173,"['301', '303']",2,1,0,0,1,male,2,2017-2018,0.0,15,43,9
211827,"[2, 1]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.0,0.5792682926829268,80,80220,5.361284577121255,['244'],1,0,0,1,0,male,2,2017-2018,0.0,15,43,9
211904,"[1, 2]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9625,0.5792682926829268,80,80138,23.74594517182542,['256'],1,0,0,1,0,mostly_male,2,2017-2018,0.0,15,43,9
212146,"[1, 2, 6, 5]",6,1,6,"[2015, 2016, 2017, 2018, 2019]",5,1,0.45,0.5792682926829268,80,80654,57.366530395498515,['340'],1,0,0,0,1,andy,0,2017-2018,0.0,15,43,9
213037,"[8, 9, 10, 11]",11,8,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.925,0.5792682926829268,80,80224,7.040074186125589,['302'],1,0,0,0,1,female,1,2017-2018,0.0,15,43,9
213081,"[1, 2]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.625,0.5792682926829268,80,80134,20.424778651846815,['102'],1,0,1,0,0,male,2,2017-2018,0.0,2,43,9
213169,"[4, 2, 3, 1]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.925,0.5792682926829268,80,80120,10.259521635132941,['303'],1,0,0,0,1,male,2,2017-2018,1.0,15,43,9
213202,"[13, 14, 16, 15]",16,13,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.975,0.5792682926829268,40,80026,19.34983728687784,['110'],1,0,1,0,0,female,1,2017-2018,0.0,1,43,9
213609,"[2, 1]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8536585365853658,0.5792682926829268,82,80401,10.78147262646119,['112'],1,0,1,0,0,male,2,2017-2018,0.0,15,43,9
213829,"[4, 3]",4,3,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.675,0.5792682926829268,80,80237,9.129757048485972,['148'],1,0,1,0,0,female,1,2017-2018,0.0,15,43,9
214379,"[15, 16, 18, 17]",18,15,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7125,0.5792682926829268,80,80204,0.8884784617602121,['132'],1,0,1,0,0,male,2,2017-2018,0.0,15,43,9
214434,"[3, 2, 1, 4]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.975609756097561,0.5792682926829268,41,80022,15.20004391490618,['362'],1,0,0,0,1,female,1,2017-2018,0.0,15,43,9
214456,[10],10,10,1,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9,0.5792682926829268,80,80122,11.9132251667473,['304'],1,0,0,0,1,male,2,2017-2018,0.0,15,43,9
214511,"[18, 17]",18,17,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7625,0.5792682926829268,160,80223,4.0704606158323955,['302'],1,0,0,0,1,female,1,2017-2018,0.0,15,43,9
214544,"[15, 14, 12, 13]",15,12,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.875,0.5792682926829268,40,80203,1.9598825651602167,['134'],1,0,1,0,0,mostly_female,1,2017-2018,0.0,15,43,9
214555,"[18, 17]",18,17,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.73125,0.5792682926829268,160,80209,3.0505548451860673,['110'],1,0,1,0,0,male,2,2017-2018,0.0,15,43,9
214918,"[17, 18]",18,17,2,"[2015, 2016, 2017, 2018, 2019]",5,1,1.0,0.5792682926829268,87,80003,6.261726282740811,['120'],1,0,1,0,0,mostly_female,1,2017-2018,0.0,15,43,9
214995,"[22, 21]",22,21,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.975609756097561,0.5792682926829268,82,80126,15.398682485744569,['344'],1,0,0,0,1,unknown,0,2017-2018,0.975609756097561,15,43,9
216040,"[16, 13, 14, 15, 17, 18, 9, 7, 8, 12, 10, 11, 5, 6, 4, 3]",18,3,16,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8333333333333334,0.5792682926829268,84,80206,3.333055019510513,['144'],1,0,1,0,0,female,1,2017-2018,0.0,15,43,9
