contact_id,seats,seat_end,seat_start,number_seats,years,num_years,attendance,performance,tix_num,zip,distance,section,num_sections,multiple_sections,lower_level,club_level,upper_level,gender,gender_num,season_year,paid_in_full,renewed,tenure,wins,ot_losses
1518103,"[12, 15, 14, 13]",15,12,4,"[2015, 2016, 2017, 2018, 2019]",5,0.8658536585365854,0.5487804878048781,164,80454,15.531219170369457,['112'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,11,38,14
1520639,"[3, 2, 1]",3,1,3,"[2015, 2016, 2017, 2018, 2019]",5,0.975609756097561,0.5487804878048781,82,80125,17.85028210134248,['144'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,1,38,14
1521574,"[12, 11]",12,11,2,"[2015, 2016, 2017, 2018, 2019]",5,0.926829268292683,0.5487804878048781,82,80222,6.828016439908511,['140'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,4,38,14
1526530,"[7, 8]",8,7,2,"[2015, 2016, 2017, 2018, 2019]",5,0.8292682926829268,0.5487804878048781,82,80126,15.398682485744569,['128'],1,0,1,0,0,female,1,2018-2019,0.0,1.0,1,38,14
1536509,"[1, 2]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,0.7560975609756098,0.5487804878048781,82,80206,3.333055019510513,['322'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,1,38,14
1542773,"[7, 6]",7,6,2,"[2015, 2016, 2017, 2018, 2019]",5,0.8780487804878049,0.5487804878048781,41,80212,2.689336784082861,['106'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,11,38,14
1546400,[2],2,2,1,"[2015, 2016, 2017, 2018, 2019]",5,0.8048780487804879,0.5487804878048781,82,80401,10.78147262646119,['228'],1,0,0,1,0,male,2,2018-2019,0.0,0.0,1,38,14
1551238,"[12, 13, 11, 14]",14,11,4,"[2015, 2016, 2017, 2018, 2019]",5,0.8475609756097561,0.5487804878048781,164,80129,14.398627110237644,['146'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,4,38,14
1552284,"[2, 1]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,0.975609756097561,0.5487804878048781,82,80534,40.37507446851294,['106'],1,0,1,0,0,female,1,2018-2019,0.0,1.0,4,38,14
1554189,"[7, 6]",7,6,2,"[2015, 2016, 2017, 2018, 2019]",5,0.9512195121951219,0.5487804878048781,82,80021,12.027042541896941,['301'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,10,38,14
1558977,"[12, 10, 11]",12,10,3,"[2015, 2016, 2017, 2018, 2019]",5,0.9032258064516129,0.5487804878048781,62,80204,0.8884784617602121,"['104', '138', '128', '146', '144']",5,1,1,0,0,male,2,2018-2019,0.0,0.0,1,38,14
1559088,"[17, 16]",17,16,2,"[2015, 2016, 2017, 2018, 2019]",5,0.8780487804878049,0.5487804878048781,41,80202,0.41975542715115144,['380'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,10,38,14
1560940,"[13, 14]",14,13,2,"[2015, 2016, 2017, 2018, 2019]",5,0.9518072289156626,0.5487804878048781,166,80439,21.16772605271388,"['138', '146']",2,1,1,0,0,mostly_male,2,2018-2019,0.0,1.0,10,38,14
1561531,"[1, 2]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,0.5365853658536586,0.5487804878048781,82,80121,9.90099778112696,['102'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,1,38,14
1561607,"[18, 19]",19,18,2,"[2015, 2016, 2017, 2018, 2019]",5,0.8536585365853658,0.5487804878048781,41,80226,5.133145076472918,['136'],1,0,1,0,0,mostly_female,1,2018-2019,0.0,1.0,1,38,14
1562750,"[18, 20, 19]",20,18,3,"[2015, 2016, 2017, 2018, 2019]",5,0.8048780487804879,0.5487804878048781,82,80227,7.851124877617673,['102'],1,0,1,0,0,female,1,2018-2019,0.0,0.0,3,38,14
1563702,"[25, 26]",26,25,2,"[2015, 2016, 2017, 2018, 2019]",5,0.7195121951219512,0.5487804878048781,82,80226,5.133145076472918,['360'],1,0,0,0,1,female,1,2018-2019,0.0,1.0,4,38,14
1570360,"[6, 5, 7, 9, 8, 1, 2, 3]",9,1,9,"[2015, 2016, 2017, 2018, 2019]",5,0.8048780487804879,0.5487804878048781,82,80108,22.2594855961173,['256'],1,0,0,1,0,male,2,2018-2019,0.0,0.0,1,38,14
1572490,"[14, 13]",14,13,2,"[2015, 2016, 2018, 2019]",4,0.7682926829268293,0.5487804878048781,82,80003,6.261726282740811,['136'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,10,38,14
1574340,"[1, 2]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,0.926829268292683,0.5487804878048781,82,80304,25.634961035147374,['124'],1,0,1,0,0,mostly_female,1,2018-2019,0.0,1.0,1,38,14
1575716,"[3, 4]",4,3,2,"[2015, 2016, 2017, 2019]",4,0.975609756097561,0.5487804878048781,82,80211,1.0182225067584003,['132'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,1,38,14
1591872,"[2, 1]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1.0,0.5487804878048781,82,80249,17.545470828471974,['244'],1,0,0,1,0,female,1,2018-2019,0.0,1.0,10,38,14
1592690,"[2, 1]",2,1,2,"[2015, 2016, 2017, 2019]",4,0.9878048780487805,0.5487804878048781,82,80127,17.85028210134248,['340'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,4,38,14
1598434,"[6, 5]",6,5,2,"[2015, 2016, 2017, 2018, 2019]",5,0.5384615384615384,0.5487804878048781,117,80222,6.828016439908511,['328'],1,0,0,0,1,male,2,2018-2019,0.0,0.0,1,38,14
1599258,"[2, 1]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,0.9512195121951219,0.5487804878048781,82,80227,7.851124877617673,['146'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,1,38,14
1599413,"[17, 18]",18,17,2,"[2015, 2016, 2017, 2018, 2019]",5,0.5934959349593496,0.5487804878048781,123,80401,10.78147262646119,['346'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,3,38,14
1601173,"[8, 7, 6, 5]",8,5,4,"[2015, 2016, 2017, 2018, 2019]",5,0.9512195121951219,0.5487804878048781,82,80209,3.0505548451860673,['126'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,10,38,14
1611770,[1],1,1,1,"[2015, 2016, 2017, 2018, 2019]",5,0.8780487804878049,0.5487804878048781,41,80433,23.18555814998386,['128'],1,0,1,0,0,male,2,2018-2019,0.0,0.0,1,38,14
1624836,"[13, 14]",14,13,2,"[2015, 2016, 2017, 2018, 2019]",5,0.8902439024390244,0.5487804878048781,164,80205,2.1536172516902488,['146'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,4,38,14
1625345,"[26, 25, 5, 3, 4]",26,3,24,"[2015, 2016, 2017, 2018, 2019]",5,0.9024390243902439,0.5487804878048781,82,80241,12.76289518329032,['128'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,3,38,14
1625409,"[2, 1]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,0.9146341463414634,0.5487804878048781,164,80111,10.996835490559503,['102'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,9,38,14
1626067,"[15, 14]",15,14,2,"[2015, 2016, 2017, 2018, 2019]",5,0.975609756097561,0.5487804878048781,82,80121,9.90099778112696,['134'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,1,38,14
1635339,"[16, 15]",16,15,2,"[2015, 2016, 2017, 2018, 2019]",5,0.9024390243902439,0.5487804878048781,82,80003,6.261726282740811,['326'],1,0,0,0,1,unknown,0,2018-2019,0.0,1.0,9,38,14
1639421,"[15, 16]",16,15,2,"[2015, 2016, 2017, 2018, 2019]",5,0.9512195121951219,0.5487804878048781,41,80120,10.259521635132941,['343'],1,0,0,0,1,female,1,2018-2019,0.0,1.0,1,38,14
1639844,[9],9,9,1,"[2015, 2016, 2017, 2018, 2019]",5,0.9019607843137255,0.5487804878048781,102,80246,5.331326750563896,"['246', '104', '124', '148', '146']",5,1,1,1,0,male,2,2018-2019,0.0,1.0,9,38,14
1641840,[6],6,6,1,"[2015, 2016, 2017, 2018, 2019]",5,0.9634146341463414,0.5487804878048781,82,80005,9.195563944476039,['334'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,1,38,14
1647438,"[12, 11]",12,11,2,"[2015, 2016, 2017, 2018, 2019]",5,0.9634146341463414,0.5487804878048781,164,80439,21.16772605271388,['327'],1,0,0,0,1,female,1,2018-2019,0.0,1.0,1,38,14
1651637,[1],1,1,1,"[2015, 2016, 2017, 2018, 2019]",5,0.3170731707317073,0.5487804878048781,82,80018,17.404089121812373,['326'],1,0,0,0,1,mostly_male,2,2018-2019,0.0,1.0,1,38,14
1651988,"[2, 1]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,0.926829268292683,0.5487804878048781,82,80124,15.927782685254456,['102'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,9,38,14
1652284,"[16, 15]",16,15,2,"[2015, 2016, 2017, 2018, 2019]",5,0.9878048780487805,0.5487804878048781,164,80012,9.544934132482435,['140'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,2,38,14
1653876,"[1, 3, 4, 2]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,0.9512195121951219,0.5487804878048781,82,80220,5.361284577121255,['302'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,9,38,14
1654136,"[7, 5, 6, 8]",8,5,4,"[2015, 2016, 2017, 2018, 2019]",5,0.8780487804878049,0.5487804878048781,82,80123,9.966794269339156,['122'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,2,38,14
1654719,"[9, 10, 8, 11]",11,8,4,"[2015, 2016, 2017, 2018, 2019]",5,0.6097560975609756,0.5487804878048781,82,80232,5.968797608614532,['346'],1,0,0,0,1,male,2,2018-2019,0.0,0.0,9,38,14
1659086,"[1, 2]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,0.7560975609756098,0.5487804878048781,164,80111,10.996835490559503,['120'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,9,38,14
1672849,"[4, 3, 12, 13, 14, 10, 11, 9, 5, 6]",14,3,12,"[2015, 2016, 2017, 2018, 2019]",5,0.9243902439024391,0.5487804878048781,410,80112,14.946578233208779,"['134', '216', '246', '138']",4,1,1,1,0,male,2,2018-2019,0.0,1.0,9,38,14
1672987,"[5, 6, 4, 3]",6,3,4,"[2015, 2016, 2017, 2018, 2019]",5,0.9658536585365853,0.5487804878048781,205,80111,10.996835490559503,"['122', '110', '128', '108']",4,1,1,0,0,mostly_male,2,2018-2019,0.0,1.0,9,38,14
1673219,"[2, 1]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,0.9024390243902439,0.5487804878048781,41,80209,3.0505548451860673,['144'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,9,38,14
1676301,"[18, 17]",18,17,2,"[2015, 2016, 2017, 2019]",4,0.9359756097560976,0.5487804878048781,328,80238,7.13383819617446,"['128', '260']",2,1,1,1,0,male,2,2018-2019,0.0,1.0,9,38,14
1676333,"[18, 17]",18,17,2,"[2015, 2016, 2017, 2018, 2019]",5,0.8292682926829268,0.5487804878048781,82,80204,0.8884784617602121,['136'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,9,38,14
1681734,"[6, 5]",6,5,2,"[2015, 2016, 2017, 2018, 2019]",5,0.8536585365853658,0.5487804878048781,82,80402,11.042246228688796,['312'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,2,38,14
1682589,"[16, 18, 15, 17]",18,15,4,"[2015, 2016, 2017, 2018, 2019]",5,0.9085365853658537,0.5487804878048781,164,52499,11.042246228688796,['148'],1,0,1,0,0,female,1,2018-2019,0.0,1.0,9,38,14
1683814,"[1, 4, 2, 3]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,0.7526881720430108,0.5487804878048781,186,80132,45.121234146559125,"['254', '146', '148', '128', '302']",5,1,1,1,1,male,2,2018-2019,0.0,1.0,9,38,14
1685611,"[16, 18, 17, 15, 14, 13]",18,13,6,"[2015, 2016, 2017, 2018, 2019]",5,0.8780487804878049,0.5487804878048781,164,80011,11.666789861531875,['108'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,9,38,14
1685664,"[10, 9]",10,9,2,"[2015, 2016, 2017, 2018, 2019]",5,0.975609756097561,0.5487804878048781,82,80126,15.398682485744569,['144'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,9,38,14
1685698,"[23, 24, 3, 5, 6, 4, 1, 9, 2, 8, 7]",24,1,24,"[2015, 2016, 2017, 2018, 2019]",5,0.9390243902439024,0.5487804878048781,82,80303,18.98757760594228,['134'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,9,38,14
1685857,"[1, 2]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,0.7073170731707317,0.5487804878048781,164,80110,6.810429515582239,"['104', '206']",2,1,1,1,0,male,2,2018-2019,0.0,0.0,9,38,14
1686065,"[18, 16, 17, 15]",18,15,4,"[2015, 2016, 2017, 2018, 2019]",5,0.9777777777777777,0.5487804878048781,90,80127,17.85028210134248,"['303', '148', '301']",3,1,1,0,1,female,1,2018-2019,0.0,1.0,3,38,14
1686164,"[25, 26]",26,25,2,"[2015, 2016, 2017, 2018, 2019]",5,0.7073170731707317,0.5487804878048781,82,80130,15.962594662769034,['336'],1,0,0,0,1,andy,0,2018-2019,0.0,1.0,9,38,14
1688313,"[17, 18]",18,17,2,"[2015, 2016, 2017, 2018, 2019]",5,0.9523809523809523,0.5487804878048781,84,80220,5.361284577121255,"['321', '110', '204']",3,1,1,1,1,male,2,2018-2019,0.0,1.0,4,38,14
1688653,"[18, 15, 16, 17]",18,15,4,"[2015, 2016, 2017, 2018, 2019]",5,0.8536585365853658,0.5487804878048781,82,80013,14.067601845680528,['318'],1,0,0,0,1,mostly_female,1,2018-2019,0.0,1.0,2,38,14
1688667,"[6, 3, 5, 4]",6,3,4,"[2015, 2016, 2017, 2018, 2019]",5,1.0,0.5487804878048781,82,80138,23.74594517182542,['218'],1,0,0,1,0,mostly_male,2,2018-2019,0.0,1.0,1,38,14
1688701,"[15, 16]",16,15,2,"[2015, 2016, 2017, 2018, 2019]",5,0.9878048780487805,0.5487804878048781,82,80124,15.927782685254456,['368'],1,0,0,0,1,female,1,2018-2019,0.0,1.0,4,38,14
1688819,"[14, 15, 16, 13]",16,13,4,"[2015, 2016, 2017, 2018, 2019]",5,0.5853658536585366,0.5487804878048781,82,80233,11.042246228688796,['312'],1,0,0,0,1,female,1,2018-2019,0.0,1.0,1,38,14
1689454,"[16, 18, 15, 17]",18,15,4,"[2015, 2016, 2017, 2018, 2019]",5,0.9390243902439024,0.5487804878048781,164,80110,6.810429515582239,['367'],1,0,0,0,1,female,1,2018-2019,0.0,1.0,1,38,14
1689855,"[26, 25]",26,25,2,"[2015, 2016, 2017, 2018, 2019]",5,0.774390243902439,0.5487804878048781,164,80112,14.946578233208779,['116'],1,0,1,0,0,female,1,2018-2019,0.0,1.0,9,38,14
1690481,"[16, 15]",16,15,2,"[2015, 2016, 2017, 2018, 2019]",5,0.9512195121951219,0.5487804878048781,82,80022,15.20004391490618,['128'],1,0,1,0,0,female,1,2018-2019,0.0,0.0,1,38,14
1690751,"[16, 15]",16,15,2,"[2015, 2016, 2017, 2018, 2019]",5,0.9512195121951219,0.5487804878048781,82,80211,1.0182225067584003,['348'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,4,38,14
1690754,"[13, 12]",13,12,2,"[2015, 2016, 2017, 2018, 2019]",5,1.0,0.5487804878048781,180,80526,56.349308541150904,"['132', '116', '120', '144']",4,1,1,0,0,male,2,2018-2019,0.0,1.0,9,38,14
1690850,"[13, 12, 11, 14]",14,11,4,"[2015, 2016, 2017, 2018, 2019]",5,0.9878048780487805,0.5487804878048781,82,80016,17.5762661692004,['324'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,1,38,14
1691051,"[15, 17, 18, 16]",18,15,4,"[2015, 2016, 2017, 2018, 2019]",5,0.9512195121951219,0.5487804878048781,82,80021,12.027042541896941,['128'],1,0,1,0,0,female,1,2018-2019,0.0,1.0,9,38,14
1691499,"[17, 15, 18, 16]",18,15,4,"[2015, 2016, 2017, 2018, 2019]",5,0.9210526315789473,0.5487804878048781,76,80204,0.8884784617602121,['362'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,1,38,14
1691836,"[1, 3, 2]",3,1,3,"[2015, 2016, 2017, 2018, 2019]",5,0.926829268292683,0.5487804878048781,82,80526,56.349308541150904,['130'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,1,38,14
1691961,"[2, 1]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,0.8536585365853658,0.5487804878048781,41,80247,7.9176443614549346,['310'],1,0,0,0,1,female,1,2018-2019,0.0,1.0,2,38,14
1692285,"[18, 17, 15, 16, 13, 14]",18,13,6,"[2015, 2016, 2017, 2018, 2019]",5,0.975609756097561,0.5487804878048781,82,80127,17.85028210134248,['316'],1,0,0,0,1,female,1,2018-2019,0.0,1.0,1,38,14
1692510,"[10, 9, 11, 12]",12,9,4,"[2015, 2016, 2017, 2018, 2019]",5,0.9375,0.5487804878048781,96,80207,4.734729586570746,['210'],1,0,0,1,0,male,2,2018-2019,0.0,1.0,9,38,14
1692634,"[18, 17]",18,17,2,"[2015, 2016, 2017, 2018, 2019]",5,0.6585365853658537,0.5487804878048781,164,80202,0.41975542715115144,['102'],1,0,1,0,0,female,1,2018-2019,0.0,1.0,9,38,14
1692952,"[16, 13, 15, 14]",16,13,4,"[2015, 2016, 2017, 2018, 2019]",5,0.8780487804878049,0.5487804878048781,123,80921,51.97091242945378,['354'],1,0,0,0,1,female,1,2018-2019,0.0,1.0,9,38,14
1694288,"[2, 1]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,0.6829268292682927,0.5487804878048781,82,81140,11.042246228688796,['110'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,3,38,14
1695288,"[2, 1]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,0.5853658536585366,0.5487804878048781,82,80013,14.067601845680528,['346'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,4,38,14
1695342,"[2, 1, 4, 5]",5,1,5,"[2015, 2016, 2017, 2018, 2019]",5,0.9512195121951219,0.5487804878048781,82,80516,22.176966296199538,['110'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,4,38,14
1695370,"[6, 3, 4, 5]",6,3,4,"[2015, 2016, 2017, 2018, 2019]",5,0.926829268292683,0.5487804878048781,82,80027,17.231725828395778,['148'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,3,38,14
1695548,"[7, 8]",8,7,2,"[2015, 2016, 2017, 2018, 2019]",5,0.8780487804878049,0.5487804878048781,82,80401,10.78147262646119,['373'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,2,38,14
1695864,"[13, 14, 15, 16]",16,13,4,"[2015, 2016, 2017, 2018, 2019]",5,0.9905660377358491,0.5487804878048781,212,80134,20.424778651846815,"['308', '312', '334', '336', '332', '330', '310']",7,1,0,0,1,male,2,2018-2019,0.0,1.0,3,38,14
1695951,"[1, 2]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1.0,0.5487804878048781,82,80031,9.220153881283842,['134'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,3,38,14
1695956,"[1, 5, 2, 8, 9, 10, 7, 6, 12, 11, 14, 13, 19, 4, 3, 18]",19,1,19,"[2015, 2016, 2017, 2018, 2019]",5,1.0,0.5487804878048781,82,82070,11.042246228688796,['375'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,2,38,14
1696008,"[17, 18]",18,17,2,"[2015, 2016, 2017, 2018, 2019]",5,0.9634146341463414,0.5487804878048781,82,80202,0.41975542715115144,"['116', '146']",2,1,1,0,0,male,2,2018-2019,0.0,1.0,9,38,14
1696017,"[17, 16]",17,16,2,"[2015, 2016, 2017, 2018, 2019]",5,0.975609756097561,0.5487804878048781,82,80015,15.03846554361427,['351'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,9,38,14
1696125,"[1, 2]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,0.975609756097561,0.5487804878048781,82,80227,7.851124877617673,['308'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,9,38,14
1696231,"[19, 18]",19,18,2,"[2015, 2016, 2017, 2018, 2019]",5,0.8048780487804879,0.5487804878048781,82,80022,15.20004391490618,['342'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,4,38,14
1696379,"[18, 17]",18,17,2,"[2015, 2016, 2017, 2018, 2019]",5,1.0,0.5487804878048781,41,80126,15.398682485744569,['136'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,9,38,14
1697403,"[15, 14]",15,14,2,"[2015, 2016, 2017, 2018, 2019]",5,0.8048780487804879,0.5487804878048781,82,80634,46.265021417466286,['124'],1,0,1,0,0,female,1,2018-2019,0.0,1.0,4,38,14
1698742,"[2, 1]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,0.7926829268292683,0.5487804878048781,82,80030,5.733187013693018,['216'],1,0,0,1,0,female,1,2018-2019,0.0,1.0,9,38,14
1699367,"[1, 2]",2,1,2,"[2015, 2016, 2017, 2019]",4,0.7317073170731707,0.5487804878048781,41,80016,17.5762661692004,['106'],1,0,1,0,0,female,1,2018-2019,0.0,0.0,1,38,14
1699972,"[11, 12]",12,11,2,"[2015, 2016, 2017, 2018, 2019]",5,0.7804878048780488,0.5487804878048781,82,80239,9.18630052442532,['136'],1,0,1,0,0,male,2,2018-2019,0.0,0.0,9,38,14
1700903,"[6, 7, 8, 5]",8,5,4,"[2015, 2016, 2017, 2018, 2019]",5,0.975609756097561,0.5487804878048781,82,80204,0.8884784617602121,['349'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,3,38,14
1701738,[16],16,16,1,"[2015, 2016, 2017, 2019]",4,0.9512195121951219,0.5487804878048781,82,80917,60.82600952661751,['322'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,1,38,14
1702950,"[9, 8]",9,8,2,"[2015, 2016, 2017, 2018, 2019]",5,0.975609756097561,0.5487804878048781,82,80401,10.78147262646119,['144'],1,0,1,0,0,female,1,2018-2019,0.0,1.0,9,38,14
1705701,"[9, 11, 10, 12, 4, 2, 1, 3]",12,1,12,"[2015, 2016, 2017, 2018, 2019]",5,0.9590163934426229,0.5487804878048781,122,10009,11.042246228688796,"['310', '332', '350', '348', '376', '336', '334', '308']",8,1,0,0,1,male,2,2018-2019,0.0,1.0,9,38,14
1706441,"[17, 18]",18,17,2,"[2015, 2016, 2017, 2018, 2019]",5,0.8780487804878049,0.5487804878048781,82,80109,31.485202911337495,['140'],1,0,1,0,0,mostly_male,2,2018-2019,0.0,1.0,1,38,14
1706618,"[6, 3, 4, 5, 11, 9, 12, 10]",12,3,10,"[2015, 2016, 2017, 2018, 2019]",5,1.0,0.5487804878048781,2,80104,32.883852710018104,['132'],1,0,1,0,0,female,1,2018-2019,0.0,0.0,1,38,14
1707275,"[1, 2]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1.0,0.5487804878048781,82,80528,50.45775767092491,['144'],1,0,1,0,0,unknown,0,2018-2019,0.0,1.0,9,38,14
1708630,"[5, 6, 2, 3, 8, 7, 1, 10, 13, 4, 12, 16, 17, 14, 11, 15]",17,1,17,"[2015, 2016, 2017, 2018, 2019]",5,0.8837209302325582,0.5487804878048781,86,80301,23.402573411925637,"['106', '120']",2,1,1,0,0,male,2,2018-2019,0.0,1.0,1,38,14
1709899,"[4, 3, 2, 1]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,0.8536585365853658,0.5487804878048781,82,80022,15.20004391490618,['322'],1,0,0,0,1,female,1,2018-2019,0.0,1.0,3,38,14
1710066,"[10, 9]",10,9,2,"[2015, 2016, 2017, 2018, 2019]",5,0.926829268292683,0.5487804878048781,82,80014,10.395682635516573,['112'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,1,38,14
1711970,"[4, 3]",4,3,2,"[2015, 2016, 2017, 2018, 2019]",5,0.8170731707317073,0.5487804878048781,82,80132,45.121234146559125,['344'],1,0,0,0,1,male,2,2018-2019,0.0,1.0,9,38,14
1712266,"[4, 3]",4,3,2,"[2015, 2016, 2017, 2018, 2019]",5,0.8636363636363636,0.5487804878048781,88,80909,63.29266306703333,"['302', '260', '304']",3,1,0,1,1,male,2,2018-2019,0.0,1.0,1,38,14
1714423,"[5, 6, 12, 11]",12,5,8,"[2015, 2016, 2017, 2018, 2019]",5,0.975609756097561,0.5487804878048781,82,80113,7.918425309322313,['238'],1,0,0,1,0,male,2,2018-2019,0.0,1.0,4,38,14
1715107,"[14, 15, 6, 5, 3, 4]",15,3,13,"[2015, 2016, 2017, 2018, 2019]",5,0.926829268292683,0.5487804878048781,82,80016,17.5762661692004,['116'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,1,38,14
1716968,"[5, 6]",6,5,2,"[2015, 2016, 2017, 2018, 2019]",5,0.8170731707317073,0.5487804878048781,82,80241,12.76289518329032,['368'],1,0,0,0,1,mostly_female,1,2018-2019,0.0,1.0,4,38,14
1717176,[9],9,9,1,"[2015, 2016, 2017, 2018, 2019]",5,0.926829268292683,0.5487804878048781,82,80134,20.424778651846815,['252'],1,0,0,1,0,male,2,2018-2019,0.0,1.0,9,38,14
1718402,"[5, 6]",6,5,2,"[2015, 2016, 2017, 2018, 2019]",5,0.8292682926829268,0.5487804878048781,82,80004,7.322651155569051,['320'],1,0,0,0,1,mostly_male,2,2018-2019,0.0,1.0,1,38,14
1720879,"[17, 18]",18,17,2,"[2015, 2016, 2017, 2018, 2019]",5,0.5945121951219512,0.5487804878048781,328,80111,10.996835490559503,['240'],1,0,0,1,0,male,2,2018-2019,0.0,1.0,9,38,14
1722310,"[16, 17]",17,16,2,"[2015, 2016, 2017, 2018, 2019]",5,0.9523809523809523,0.5487804878048781,84,81212,88.68084290237178,"['328', '316']",2,1,0,0,1,female,1,2018-2019,0.0,0.0,1,38,14
1723094,"[1, 2]",2,1,2,"[2015, 2016, 2017, 2019]",4,1.0,0.5487804878048781,82,80128,12.917206759291098,['102'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,1,38,14
1723436,"[9, 10, 4, 3, 1, 8, 2, 5, 7, 6]",10,1,10,"[2015, 2016, 2017, 2018, 2019]",5,0.8658536585365854,0.5487804878048781,82,80305,20.846660846024445,['234'],1,0,0,1,0,mostly_male,2,2018-2019,0.0,0.0,1,38,14
1723533,"[5, 6]",6,5,2,"[2015, 2016, 2017, 2018, 2019]",5,0.975609756097561,0.5487804878048781,82,80108,22.2594855961173,['130'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,9,38,14
1723977,"[20, 19]",20,19,2,"[2015, 2016, 2017, 2018, 2019]",5,0.9146341463414634,0.5487804878048781,164,80601,17.744587816502463,['248'],1,0,0,1,0,male,2,2018-2019,0.0,1.0,9,38,14
1725298,"[2, 1]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,0.975609756097561,0.5487804878048781,82,80435,50.60228386352833,['368'],1,0,0,0,1,female,1,2018-2019,0.0,1.0,9,38,14
1727117,"[1, 2]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,0.975609756097561,0.5487804878048781,82,80247,7.9176443614549346,['132'],1,0,1,0,0,female,1,2018-2019,0.0,1.0,2,38,14
1727216,"[2, 1, 4, 3]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,0.774390243902439,0.5487804878048781,164,80216,4.18990540917288,['146'],1,0,1,0,0,male,2,2018-2019,0.0,1.0,9,38,14
