contact_id,seats,seat_end,seat_start,number_seats,years,num_years,renewed,attendance,performance,tix_num,zip,distance,section,num_sections,multiple_sections,lower_level,club_level,upper_level,gender,gender_num,season_year,paid_in_full,tenure,wins,ot_losses
135370,"[9, 8]",9,8,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7906976744186046,0.5487804878048781,172,80401,10.78147262646119,['357'],1,0,0,0,1,male,2,2014-2015,0.0,19.0,39,12
135447,"[10, 9]",10,9,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9302325581395349,0.5487804878048781,86,80015,15.03846554361427,['132'],1,0,1,0,0,mostly_male,2,2014-2015,0.0,19.0,39,12
135535,[1],1,1,1,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8604651162790697,0.5487804878048781,172,80206,3.333055019510513,['140'],1,0,1,0,0,male,2,2014-2015,0.0,19.0,39,12
135700,"[3, 4]",4,3,2,[2015],1,0,0.9302325581395349,0.5487804878048781,86,80031,9.220153881283842,['140'],1,0,1,0,0,male,2,2014-2015,0.0,19.0,39,12
135744,"[6, 4, 3, 5, 8, 7]",8,3,6,[2015],1,0,0.8604651162790697,0.5487804878048781,129,80109,31.485202911337495,['140'],1,0,1,0,0,male,2,2014-2015,0.0,19.0,39,12
135865,"[19, 20]",20,19,2,"[2015, 2016, 2017]",3,1,0.9302325581395349,0.5487804878048781,258,80003,6.261726282740811,"['120', '234']",2,1,1,1,0,mostly_female,1,2014-2015,0.0,19.0,39,12
135887,"[6, 7]",7,6,2,"[2015, 2016]",2,1,0.8488372093023255,0.5487804878048781,172,80214,3.3718645077645344,['351'],1,0,0,0,1,male,2,2014-2015,0.0,19.0,39,12
135920,"[19, 20]",20,19,2,"[2015, 2016, 2017]",3,1,0.4186046511627907,0.5487804878048781,86,80005,9.195563944476039,['303'],1,0,0,0,1,male,2,2014-2015,1.0,19.0,39,12
135942,"[1, 2]",2,1,2,"[2015, 2016, 2017]",3,1,0.5581395348837209,0.5487804878048781,129,80222,6.828016439908511,['373'],1,0,0,0,1,male,2,2014-2015,0.0,19.0,39,12
135964,"[2, 1]",2,1,2,"[2015, 2016]",2,1,0.7209302325581395,0.5487804878048781,172,80202,0.41975542715115144,['134'],1,0,1,0,0,male,2,2014-2015,1.0,19.0,39,12
136162,"[7, 8]",8,7,2,"[2015, 2016, 2017, 2018, 2019]",5,1,1.0,0.5487804878048781,43,80220,5.361284577121255,['367'],1,0,0,0,1,male,2,2014-2015,0.0,19.0,39,12
136305,"[2, 1]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8255813953488372,0.5487804878048781,172,80016,17.5762661692004,['372'],1,0,0,0,1,male,2,2014-2015,0.0,19.0,39,12
136360,"[2, 1, 4, 3]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.0,0.5487804878048781,172,80104,32.883852710018104,"['116', '326']",2,1,1,0,1,male,2,2014-2015,0.0,19.0,39,12
136426,"[18, 17]",18,17,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.872093023255814,0.5487804878048781,86,80125,17.85028210134248,['373'],1,0,0,0,1,male,2,2014-2015,0.0,19.0,39,12
136536,"[6, 5]",6,5,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8604651162790697,0.5487804878048781,172,80303,18.98757760594228,['146'],1,0,1,0,0,male,2,2014-2015,0.0,19.0,39,12
136569,"[5, 4]",5,4,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8837209302325582,0.5487804878048781,86,80011,11.666789861531875,['136'],1,0,1,0,0,male,2,2014-2015,1.0,19.0,39,12
136778,"[6, 5]",6,5,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9186046511627907,0.5487804878048781,86,80138,23.74594517182542,['343'],1,0,0,0,1,male,2,2014-2015,0.0,19.0,39,12
136833,"[5, 7, 6, 8]",8,5,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.6686046511627907,0.5487804878048781,172,80120,10.259521635132941,['146'],1,0,1,0,0,male,2,2014-2015,1.0,19.0,39,12
136855,"[17, 18]",18,17,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8953488372093024,0.5487804878048781,86,80123,9.966794269339156,['102'],1,0,1,0,0,male,2,2014-2015,0.0,19.0,39,12
136866,"[2, 1]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.5348837209302325,0.5487804878048781,86,80215,5.481319496835096,['148'],1,0,1,0,0,male,2,2014-2015,0.0,19.0,39,12
137020,[1],1,1,1,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9069767441860465,0.5487804878048781,86,80015,15.03846554361427,['373'],1,0,0,0,1,male,2,2014-2015,0.0,19.0,39,12
137053,"[16, 15]",16,15,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8837209302325582,0.5487804878048781,172,80002,5.680317166408731,['142'],1,0,1,0,0,male,2,2014-2015,1.0,19.0,39,12
137141,[13],13,13,1,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9302325581395349,0.5487804878048781,172,80202,0.41975542715115144,['128'],1,0,1,0,0,male,2,2014-2015,0.0,19.0,39,12
137306,"[5, 3, 4, 7, 6]",7,3,5,"[2015, 2016, 2017, 2018, 2019]",5,1,0.0,0.5487804878048781,43,80123,9.966794269339156,['102'],1,0,1,0,0,male,2,2014-2015,0.0,19.0,39,12
137438,"[14, 15, 13, 16, 12]",16,12,5,[2015],1,0,0.0,0.5487804878048781,86,80122,11.9132251667473,['369'],1,0,0,0,1,male,2,2014-2015,0.0,19.0,39,12
137482,"[17, 18]",18,17,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8953488372093024,0.5487804878048781,172,80031,9.220153881283842,"['146', '302']",2,1,1,0,1,male,2,2014-2015,0.0,19.0,39,12
137581,"[10, 9]",10,9,2,"[2015, 2016, 2017]",3,1,0.0,0.5487804878048781,43,80020,12.428208615782568,['148'],1,0,1,0,0,mostly_female,1,2014-2015,0.0,19.0,39,12
137603,"[10, 11, 9, 12]",12,9,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.877906976744186,0.5487804878048781,344,80134,20.424778651846815,"['146', '148']",2,1,1,0,0,male,2,2014-2015,0.0,19.0,39,12
137691,"[11, 9, 10, 12]",12,9,4,[2015],1,0,0.0,0.5487804878048781,86,80401,10.78147262646119,['134'],1,0,1,0,0,female,1,2014-2015,0.0,19.0,39,12
137713,"[5, 4]",5,4,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9069767441860465,0.5487804878048781,86,80219,2.9222769891162996,['361'],1,0,0,0,1,unknown,0,2014-2015,0.0,19.0,39,12
137955,"[6, 5, 7, 8]",8,5,4,"[2015, 2016, 2017]",3,1,0.7674418604651163,0.5487804878048781,86,80120,10.259521635132941,['116'],1,0,1,0,0,male,2,2014-2015,0.0,19.0,39,12
137977,"[17, 18]",18,17,2,"[2015, 2016, 2017]",3,1,0.6511627906976745,0.5487804878048781,86,80920,55.87872304737653,['303'],1,0,0,0,1,male,2,2014-2015,1.0,19.0,39,12
137999,"[1, 2]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7209302325581395,0.5487804878048781,86,80138,23.74594517182542,['126'],1,0,1,0,0,male,2,2014-2015,0.0,19.0,39,12
138010,"[10, 8, 7, 9]",10,7,4,"[2015, 2016, 2017]",3,1,0.7558139534883721,0.5487804878048781,86,80123,9.966794269339156,['363'],1,0,0,0,1,male,2,2014-2015,1.0,19.0,39,12
138065,"[10, 9]",10,9,2,[2015],1,0,0.5813953488372093,0.5487804878048781,86,80206,3.333055019510513,['250'],1,0,0,1,0,male,2,2014-2015,0.0,19.0,39,12
138153,"[13, 12, 14, 11]",14,11,4,[2015],1,0,0.7267441860465116,0.5487804878048781,172,80113,7.918425309322313,['318'],1,0,0,0,1,male,2,2014-2015,0.0,19.0,39,12
138252,"[16, 15]",16,15,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8430232558139535,0.5487804878048781,172,80004,7.322651155569051,"['128', '130']",2,1,1,0,0,male,2,2014-2015,0.0,19.0,39,12
