contact_id,seats,seat_end,seat_start,number_seats,years,num_years,renewed,attendance,performance,tix_num,zip,distance,section,num_sections,multiple_sections,lower_level,club_level,upper_level,gender,gender_num,season_year,paid_in_full,tenure,wins,ot_losses
146953,"[2, 1]",2,1,2,"[2015, 2016, 2017]",3,0,0.7560975609756098,0.2926829268292683,82,80016,17.5762661692004,['256'],1,0,0,1,0,male,2,2016-2017,0.0,17,22,4
147129,"[10, 11]",11,10,2,"[2015, 2016, 2017]",3,0,0.9024390243902439,0.2926829268292683,82,80126,15.398682485744569,['238'],1,0,0,1,0,male,2,2016-2017,0.0,17,22,4
147283,"[17, 18]",18,17,2,"[2015, 2016, 2017, 2019]",4,0,0.9146341463414634,0.2926829268292683,82,80118,38.288878587799026,['206'],1,0,0,1,0,male,2,2016-2017,0.0,17,22,4
147338,"[6, 5]",6,5,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.6219512195121951,0.2926829268292683,164,80601,17.744587816502463,['236'],1,0,0,1,0,female,1,2016-2017,0.0,17,22,4
147349,"[1, 2]",2,1,2,"[2015, 2016, 2017]",3,0,0.7317073170731707,0.2926829268292683,164,80439,21.16772605271388,['244'],1,0,0,1,0,male,2,2016-2017,0.0,17,22,4
147514,"[2, 1]",2,1,2,"[2015, 2016, 2017, 2019]",4,0,0.9085365853658537,0.2926829268292683,164,80121,9.90099778112696,['202'],1,0,0,1,0,unknown,0,2016-2017,1.0,17,22,4
148108,"[4, 3]",4,3,2,"[2015, 2016, 2017]",3,0,0.4329268292682927,0.2926829268292683,164,80239,9.18630052442532,['238'],1,0,0,1,0,male,2,2016-2017,1.0,17,22,4
148174,"[17, 16]",17,16,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.975609756097561,0.2926829268292683,82,80235,8.099642840406784,['202'],1,0,0,1,0,mostly_male,2,2016-2017,0.0,17,22,4
148504,"[20, 19]",20,19,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8170731707317073,0.2926829268292683,164,80134,20.424778651846815,"['250', '248']",2,1,0,1,0,male,2,2016-2017,0.0,17,22,4
148779,"[8, 7]",8,7,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7865853658536586,0.2926829268292683,164,80112,14.946578233208779,['148'],1,0,1,0,0,male,2,2016-2017,0.0,16,22,4
149230,"[1, 2]",2,1,2,"[2015, 2016, 2017]",3,0,0.524390243902439,0.2926829268292683,164,80917,60.82600952661751,['228'],1,0,0,1,0,female,1,2016-2017,0.0,16,22,4
149516,"[19, 18]",19,18,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8048780487804879,0.2926829268292683,41,80439,21.16772605271388,['148'],1,0,1,0,0,male,2,2016-2017,0.0,17,22,4
149747,"[14, 15]",15,14,2,"[2015, 2016, 2017]",3,0,0.9024390243902439,0.2926829268292683,82,80127,17.85028210134248,['373'],1,0,0,0,1,male,2,2016-2017,0.0,17,22,4
149901,[2],2,2,1,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7682926829268293,0.2926829268292683,82,80127,17.85028210134248,['317'],1,0,0,0,1,male,2,2016-2017,0.0,17,22,4
151391,"[9, 10]",10,9,2,"[2015, 2016, 2017]",3,0,0.7804878048780488,0.2926829268292683,41,80129,14.398627110237644,['126'],1,0,1,0,0,male,2,2016-2017,0.0,21,22,4
151842,"[11, 10, 9]",11,9,3,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8292682926829268,0.2926829268292683,82,80439,21.16772605271388,"['302', '136']",2,1,1,0,1,male,2,2016-2017,0.0,21,22,4
152942,"[8, 7]",8,7,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.926829268292683,0.2926829268292683,82,80603,20.55481650075186,['302'],1,0,0,0,1,male,2,2016-2017,0.0,20,22,4
153107,"[4, 3]",4,3,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7804878048780488,0.2926829268292683,82,80601,17.744587816502463,['317'],1,0,0,0,1,male,2,2016-2017,0.0,21,22,4
153373,[10],10,10,1,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8658536585365854,0.2926829268292683,82,80634,46.265021417466286,['136'],1,0,1,0,0,male,2,2016-2017,0.0,21,22,4
154462,"[6, 5]",6,5,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9512195121951219,0.2926829268292683,82,80122,11.9132251667473,['322'],1,0,0,0,1,unknown,0,2016-2017,0.0,20,22,4
155034,"[1, 2]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7439024390243902,0.2926829268292683,82,80214,3.3718645077645344,['341'],1,0,0,0,1,female,1,2016-2017,0.0,20,22,4
155100,"[6, 7, 8, 5]",8,5,4,"[2015, 2016, 2017]",3,0,0.9146341463414634,0.2926829268292683,82,98325,11.042246228688796,['357'],1,0,0,0,1,male,2,2016-2017,0.0,20,22,4
155155,"[4, 3, 2, 1]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.5853658536585366,0.2926829268292683,82,80435,50.60228386352833,['134'],1,0,1,0,0,male,2,2016-2017,0.0,19,22,4
156398,"[17, 18]",18,17,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7560975609756098,0.2926829268292683,82,80204,0.8884784617602121,['354'],1,0,0,0,1,male,2,2016-2017,0.0,2,22,4
157168,"[11, 12, 14, 13]",14,11,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8597560975609756,0.2926829268292683,164,80202,0.41975542715115144,['230'],1,0,0,1,0,female,1,2016-2017,1.0,16,22,4
157179,"[10, 9]",10,9,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8577235772357723,0.2926829268292683,246,80212,2.689336784082861,['226'],1,0,0,1,0,male,2,2016-2017,1.0,1,22,4
157256,"[5, 7, 4, 6]",7,4,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8597560975609756,0.2926829268292683,164,80011,11.666789861531875,['148'],1,0,1,0,0,female,1,2016-2017,0.0,16,22,4
157956,"[5, 6]",6,5,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8871951219512195,0.2926829268292683,328,80401,10.78147262646119,['146'],1,0,1,0,0,female,1,2016-2017,0.0,21,22,4
158539,"[14, 15]",15,14,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.6951219512195121,0.2926829268292683,82,80112,14.946578233208779,['304'],1,0,0,0,1,female,1,2016-2017,1.0,21,22,4
161784,"[15, 14]",15,14,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8719512195121951,0.2926829268292683,164,80202,0.41975542715115144,['260'],1,0,0,1,0,female,1,2016-2017,0.0,21,22,4
162004,"[4, 1, 2, 3]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.5853658536585366,0.2926829268292683,164,80126,15.398682485744569,['260'],1,0,0,1,0,male,2,2016-2017,1.0,18,22,4
174929,"[18, 17]",18,17,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9390243902439024,0.2926829268292683,82,80121,9.90099778112696,['126'],1,0,1,0,0,male,2,2016-2017,0.0,2,22,4
176447,"[7, 6]",7,6,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7560975609756098,0.2926829268292683,41,80111,10.996835490559503,['102'],1,0,1,0,0,male,2,2016-2017,0.0,17,22,4
177008,"[6, 5]",6,5,2,"[2015, 2016, 2017]",3,0,0.9146341463414634,0.2926829268292683,82,80401,10.78147262646119,['134'],1,0,1,0,0,male,2,2016-2017,0.0,1,22,4
180451,"[11, 10]",11,10,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8617886178861789,0.2926829268292683,246,80122,11.9132251667473,"['102', '128']",2,1,1,0,0,female,1,2016-2017,0.0,19,22,4
192039,"[13, 14]",14,13,2,"[2015, 2016, 2017]",3,0,0.8780487804878049,0.2926829268292683,82,80202,0.41975542715115144,['122'],1,0,1,0,0,male,2,2016-2017,0.0,15,22,4
201855,"[15, 16]",16,15,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9603658536585366,0.2926829268292683,328,80134,20.424778651846815,"['110', '124']",2,1,1,0,0,male,2,2016-2017,0.0,15,22,4
205492,"[3, 4]",4,3,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7378048780487805,0.2926829268292683,164,80216,4.18990540917288,['236'],1,0,0,1,0,male,2,2016-2017,0.0,15,22,4
209616,[3],3,3,1,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9085365853658537,0.2926829268292683,164,82009,11.042246228688796,['112'],1,0,1,0,0,female,1,2016-2017,0.0,14,22,4
209968,"[1, 2]",2,1,2,"[2015, 2016, 2017]",3,0,0.926829268292683,0.2926829268292683,82,80228,8.595264794725352,['246'],1,0,0,1,0,male,2,2016-2017,0.0,14,22,4
210386,"[6, 5]",6,5,2,"[2015, 2016, 2017]",3,0,0.8780487804878049,0.2926829268292683,41,80237,9.129757048485972,['364'],1,0,0,0,1,female,1,2016-2017,1.0,14,22,4
210496,"[1, 2]",2,1,2,"[2015, 2016, 2017]",3,0,0.8902439024390244,0.2926829268292683,82,80027,17.231725828395778,['140'],1,0,1,0,0,mostly_male,2,2016-2017,1.0,14,22,4
211024,"[14, 13, 16, 15]",16,13,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7926829268292683,0.2926829268292683,82,80016,17.5762661692004,['128'],1,0,1,0,0,male,2,2016-2017,0.0,14,22,4
211046,"[16, 18, 15, 17]",18,15,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7195121951219512,0.2926829268292683,246,80221,4.920592092262844,['116'],1,0,1,0,0,male,2,2016-2017,0.0,14,22,4
211057,"[15, 16]",16,15,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9878048780487805,0.2926829268292683,82,80210,5.378061818205583,['126'],1,0,1,0,0,male,2,2016-2017,0.0,14,22,4
211508,"[18, 17]",18,17,2,"[2015, 2016, 2017]",3,0,1.0,0.2926829268292683,164,80021,12.027042541896941,['116'],1,0,1,0,0,female,1,2016-2017,0.0,14,22,4
211530,"[3, 4]",4,3,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7195121951219512,0.2926829268292683,82,80027,17.231725828395778,['128'],1,0,1,0,0,female,1,2016-2017,0.0,14,22,4
211574,"[11, 10, 9, 5, 12, 6, 8, 7]",12,5,8,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9512195121951219,0.2926829268292683,82,80108,22.2594855961173,['303'],1,0,0,0,1,male,2,2016-2017,0.0,14,22,4
211827,"[14, 13]",14,13,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.024390243902439025,0.2926829268292683,82,80220,5.361284577121255,['244'],1,0,0,1,0,male,2,2016-2017,0.0,14,22,4
211904,"[10, 9]",10,9,2,"[2015, 2016, 2017, 2019]",4,0,0.6707317073170732,0.2926829268292683,82,80138,23.74594517182542,['206'],1,0,0,1,0,mostly_male,2,2016-2017,0.0,14,22,4
212146,"[15, 16]",16,15,2,"[2015, 2016, 2017]",3,0,0.3170731707317073,0.2926829268292683,82,80654,57.366530395498515,['340'],1,0,0,0,1,andy,0,2016-2017,0.0,14,22,4
212806,"[12, 13]",13,12,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.5365853658536586,0.2926829268292683,82,80439,21.16772605271388,['130'],1,0,1,0,0,male,2,2016-2017,0.0,14,22,4
213037,"[7, 8]",8,7,2,"[2015, 2016, 2017]",3,0,0.5365853658536586,0.2926829268292683,82,80224,7.040074186125589,['302'],1,0,0,0,1,female,1,2016-2017,0.0,14,22,4
213081,"[4, 3]",4,3,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7317073170731707,0.2926829268292683,164,80134,20.424778651846815,['148'],1,0,1,0,0,male,2,2016-2017,0.0,1,22,4
213169,"[12, 13]",13,12,2,"[2015, 2016, 2017]",3,0,0.8780487804878049,0.2926829268292683,82,80120,10.259521635132941,['303'],1,0,0,0,1,male,2,2016-2017,1.0,14,22,4
213609,"[15, 16]",16,15,2,"[2015, 2016, 2017]",3,0,0.8414634146341463,0.2926829268292683,82,80401,10.78147262646119,['112'],1,0,1,0,0,male,2,2016-2017,0.0,14,22,4
213829,"[10, 9]",10,9,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7317073170731707,0.2926829268292683,82,80237,9.129757048485972,['148'],1,0,1,0,0,female,1,2016-2017,0.0,14,22,4
213961,"[3, 4]",4,3,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.3170731707317073,0.2926829268292683,82,80104,32.883852710018104,['374'],1,0,0,0,1,male,2,2016-2017,0.0,14,22,4
214379,"[7, 8]",8,7,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.6829268292682927,0.2926829268292683,82,80204,0.8884784617602121,['132'],1,0,1,0,0,male,2,2016-2017,0.0,14,22,4
214434,"[3, 4]",4,3,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8536585365853658,0.2926829268292683,41,80022,15.20004391490618,['362'],1,0,0,0,1,female,1,2016-2017,0.0,14,22,4
214456,"[7, 8]",8,7,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9024390243902439,0.2926829268292683,82,80122,11.9132251667473,['304'],1,0,0,0,1,male,2,2016-2017,0.0,14,22,4
214511,"[4, 3]",4,3,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.4695121951219512,0.2926829268292683,164,80223,4.0704606158323955,['302'],1,0,0,0,1,female,1,2016-2017,0.0,14,22,4
214544,[3],3,3,1,"[2015, 2016, 2017]",3,0,0.7804878048780488,0.2926829268292683,41,80203,1.9598825651602167,['134'],1,0,1,0,0,mostly_female,1,2016-2017,0.0,14,22,4
214555,"[17, 18]",18,17,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7987804878048781,0.2926829268292683,164,80209,3.0505548451860673,"['110', '112']",2,1,1,0,0,male,2,2016-2017,0.0,14,22,4
214577,"[3, 6, 4, 5]",6,3,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8109756097560976,0.2926829268292683,164,33981,11.042246228688796,['358'],1,0,0,0,1,male,2,2016-2017,0.0,14,22,4
214918,"[18, 19]",19,18,2,"[2015, 2016, 2017, 2018, 2019]",5,1,1.0,0.2926829268292683,82,80003,6.261726282740811,['120'],1,0,1,0,0,mostly_female,1,2016-2017,0.0,14,22,4
214995,"[15, 14]",15,14,2,"[2015, 2016, 2017]",3,0,0.9878048780487805,0.2926829268292683,82,80126,15.398682485744569,['344'],1,0,0,0,1,unknown,0,2016-2017,1.0,14,22,4
216040,"[7, 8]",8,7,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8292682926829268,0.2926829268292683,82,80206,3.333055019510513,['140'],1,0,1,0,0,female,1,2016-2017,0.0,14,22,4
216271,"[10, 11]",11,10,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8902439024390244,0.2926829268292683,164,80210,5.378061818205583,['136'],1,0,1,0,0,female,1,2016-2017,0.0,14,22,4
216612,"[11, 12]",12,11,2,"[2015, 2016, 2017]",3,0,0.34146341463414637,0.2926829268292683,82,80234,11.129031370193102,['344'],1,0,0,0,1,male,2,2016-2017,1.0,14,22,4
216711,"[13, 14]",14,13,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.573170731707317,0.2926829268292683,82,80220,5.361284577121255,['359'],1,0,0,0,1,male,2,2016-2017,1.0,14,22,4
216744,"[7, 8]",8,7,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7804878048780488,0.2926829268292683,82,80014,10.395682635516573,['126'],1,0,1,0,0,unknown,0,2016-2017,0.0,14,22,4
217921,"[5, 6]",6,5,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.6585365853658537,0.2926829268292683,82,80202,0.41975542715115144,['148'],1,0,1,0,0,mostly_female,1,2016-2017,0.0,14,22,4
218053,"[18, 17, 15, 16]",18,15,4,"[2015, 2016, 2017]",3,0,0.6951219512195121,0.2926829268292683,82,80005,9.195563944476039,['240'],1,0,0,1,0,male,2,2016-2017,0.0,14,22,4
218130,"[3, 4]",4,3,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.6707317073170732,0.2926829268292683,82,80129,14.398627110237644,['334'],1,0,0,0,1,male,2,2016-2017,0.0,14,22,4
219120,"[4, 3]",4,3,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.6707317073170732,0.2926829268292683,164,80603,20.55481650075186,"['362', '364']",2,1,0,0,1,male,2,2016-2017,0.0,14,22,4
219241,"[9, 10]",10,9,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.5182926829268293,0.2926829268292683,164,80002,5.680317166408731,['236'],1,0,0,1,0,male,2,2016-2017,0.0,14,22,4
219494,"[2, 1]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8780487804878049,0.2926829268292683,82,80027,17.231725828395778,['345'],1,0,0,0,1,male,2,2016-2017,0.0,1,22,4
219868,"[18, 17]",18,17,2,"[2015, 2016, 2017]",3,0,0.8292682926829268,0.2926829268292683,82,80123,9.966794269339156,['343'],1,0,0,0,1,male,2,2016-2017,0.0,14,22,4
220242,"[1, 2, 3]",3,1,3,"[2015, 2016, 2017, 2019]",4,0,0.926829268292683,0.2926829268292683,41,80516,22.176966296199538,['146'],1,0,1,0,0,female,1,2016-2017,0.0,14,22,4
220495,"[2, 3, 1, 4]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.5853658536585366,0.2926829268292683,82,80215,5.481319496835096,['339'],1,0,0,0,1,male,2,2016-2017,0.0,14,22,4
220825,"[9, 4, 6, 5, 8, 7]",9,4,6,"[2015, 2016, 2017]",3,0,0.8292682926829268,0.2926829268292683,82,80524,65.63754393495496,['122'],1,0,1,0,0,male,2,2016-2017,0.0,14,22,4
220902,"[9, 10]",10,9,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8475609756097561,0.2926829268292683,164,80015,15.03846554361427,['345'],1,0,0,0,1,male,2,2016-2017,0.0,14,22,4
221012,"[13, 14]",14,13,2,"[2015, 2016, 2017]",3,0,0.0975609756097561,0.2926829268292683,82,80601,17.744587816502463,['374'],1,0,0,0,1,female,1,2016-2017,0.0,14,22,4
221023,"[19, 18]",19,18,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.926829268292683,0.2926829268292683,41,80922,61.489591604829876,['303'],1,0,0,0,1,female,1,2016-2017,0.0,14,22,4
221111,"[13, 12]",13,12,2,"[2015, 2016, 2017]",3,0,0.5121951219512195,0.2926829268292683,82,80401,10.78147262646119,['136'],1,0,1,0,0,mostly_male,2,2016-2017,0.0,14,22,4
221848,"[16, 15, 1, 2]",16,1,16,"[2015, 2016, 2017]",3,0,0.7195121951219512,0.2926829268292683,164,80112,14.946578233208779,['344'],1,0,0,0,1,female,1,2016-2017,0.0,14,22,4
221859,"[14, 13, 7, 6, 4, 5, 2, 1, 3]",14,1,14,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8841463414634146,0.2926829268292683,164,80401,10.78147262646119,['146'],1,0,1,0,0,male,2,2016-2017,0.0,14,22,4
221969,"[15, 16]",16,15,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8536585365853658,0.2926829268292683,82,80123,9.966794269339156,['353'],1,0,0,0,1,female,1,2016-2017,0.0,14,22,4
222079,"[2, 4, 3, 5]",5,2,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8048780487804879,0.2926829268292683,82,80401,10.78147262646119,['342'],1,0,0,0,1,mostly_male,2,2016-2017,1.0,14,22,4
222585,"[1, 4, 6, 5, 3, 2]",6,1,6,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8902439024390244,0.2926829268292683,164,80014,10.395682635516573,['342'],1,0,0,0,1,male,2,2016-2017,0.0,14,22,4
223333,"[3, 5, 4, 2]",5,2,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7804878048780488,0.2926829268292683,82,80215,5.481319496835096,['122'],1,0,1,0,0,female,1,2016-2017,0.0,14,22,4
223872,"[8, 9]",9,8,2,"[2015, 2016, 2017]",3,0,0.6951219512195121,0.2926829268292683,82,80214,3.3718645077645344,['302'],1,0,0,0,1,male,2,2016-2017,0.0,14,22,4
224620,"[4, 1, 3, 2]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7926829268292683,0.2926829268292683,82,80246,5.331326750563896,['120'],1,0,1,0,0,male,2,2016-2017,1.0,14,22,4
224895,"[2, 1]",2,1,2,"[2015, 2016, 2017]",3,0,0.7560975609756098,0.2926829268292683,164,80120,10.259521635132941,['144'],1,0,1,0,0,male,2,2016-2017,0.0,14,22,4
225005,"[18, 16, 17]",18,16,3,"[2015, 2016, 2017, 2018, 2019]",5,1,0.6780487804878049,0.2926829268292683,205,80020,12.428208615782568,['242'],1,0,0,1,0,andy,0,2016-2017,0.0,14,22,4
225920,"[5, 7, 8, 6, 4, 3]",8,3,6,"[2015, 2016, 2017]",3,0,0.9512195121951219,0.2926829268292683,82,80130,15.962594662769034,['360'],1,0,0,0,1,female,1,2016-2017,0.0,14,22,4
225987,"[5, 7, 8, 6]",8,5,4,"[2015, 2016, 2017]",3,0,0.7987804878048781,0.2926829268292683,164,80002,5.680317166408731,['216'],1,0,0,1,0,male,2,2016-2017,0.0,14,22,4
225995,"[1, 3, 2]",3,1,3,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8414634146341463,0.2926829268292683,82,80112,14.946578233208779,['258'],1,0,0,1,0,female,1,2016-2017,0.0,14,22,4
228775,"[1, 2]",2,1,2,"[2015, 2016, 2017]",3,0,0.926829268292683,0.2926829268292683,82,80020,12.428208615782568,['136'],1,0,1,0,0,female,1,2016-2017,1.0,14,22,4
228908,"[1, 2, 7, 8, 21, 20]",21,1,21,"[2015, 2016, 2017, 2018, 2019]",5,1,1.0,0.2926829268292683,82,80538,52.827208434826446,['102'],1,0,1,0,0,unknown,0,2016-2017,0.0,14,22,4
235408,"[4, 2, 3, 1]",4,1,4,"[2015, 2016, 2017]",3,0,0.7804878048780488,0.2926829268292683,41,80522,11.042246228688796,['341'],1,0,0,0,1,female,1,2016-2017,0.0,14,22,4
238618,"[1, 2, 10, 9, 12, 11, 14, 15]",15,1,15,"[2015, 2016, 2017, 2018, 2019]",5,1,0.975609756097561,0.2926829268292683,41,80226,5.133145076472918,['112'],1,0,1,0,0,female,1,2016-2017,0.0,14,22,4
243147,"[1, 2]",2,1,2,"[2015, 2016, 2017]",3,0,0.8170731707317073,0.2926829268292683,82,80218,2.3867272079217945,['136'],1,0,1,0,0,male,2,2016-2017,0.0,14,22,4
243741,"[8, 7]",8,7,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8292682926829268,0.2926829268292683,82,80122,11.9132251667473,['102'],1,0,1,0,0,male,2,2016-2017,0.0,14,22,4
246728,"[15, 16]",16,15,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.926829268292683,0.2926829268292683,82,80401,10.78147262646119,['204'],1,0,0,1,0,male,2,2016-2017,0.0,14,22,4
248526,"[3, 4]",4,3,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8658536585365854,0.2926829268292683,82,80112,14.946578233208779,['334'],1,0,0,0,1,female,1,2016-2017,1.0,14,22,4
248773,"[5, 6]",6,5,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.5975609756097561,0.2926829268292683,82,80128,12.917206759291098,['102'],1,0,1,0,0,male,2,2016-2017,0.0,14,22,4
250118,[1],1,1,1,"[2015, 2016, 2017]",3,0,0.9695121951219512,0.2926829268292683,164,80237,9.129757048485972,['122'],1,0,1,0,0,male,2,2016-2017,1.0,14,22,4
258376,"[7, 8]",8,7,2,"[2015, 2016, 2017]",3,0,0.7804878048780488,0.2926829268292683,82,80204,0.8884784617602121,['102'],1,0,1,0,0,male,2,2016-2017,0.0,14,22,4
273631,"[7, 6, 8]",8,6,3,"[2015, 2016, 2017]",3,0,0.7439024390243902,0.2926829268292683,82,80424,60.74802992662824,['305'],1,0,0,0,1,male,2,2016-2017,0.0,13,22,4
286898,"[5, 4, 3, 6]",6,3,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.5853658536585366,0.2926829268292683,41,80920,55.87872304737653,['132'],1,0,1,0,0,male,2,2016-2017,0.0,13,22,4
286971,"[6, 5]",6,5,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9512195121951219,0.2926829268292683,82,80014,10.395682635516573,['361'],1,0,0,0,1,female,1,2016-2017,0.0,13,22,4
288019,"[18, 17]",18,17,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8658536585365854,0.2926829268292683,82,80026,19.34983728687784,['108'],1,0,1,0,0,male,2,2016-2017,0.0,2,22,4
291997,"[18, 17]",18,17,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8414634146341463,0.2926829268292683,82,80401,10.78147262646119,['146'],1,0,1,0,0,unknown,0,2016-2017,0.0,13,22,4
293852,"[13, 1, 4, 2, 11, 5, 14, 3, 12, 6, 17, 18, 16, 15]",18,1,18,"[2015, 2016, 2017, 2019]",4,0,0.5853658536585366,0.2926829268292683,82,80111,10.996835490559503,['302'],1,0,0,0,1,male,2,2016-2017,0.0,13,22,4
296665,[17],17,17,1,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8658536585365854,0.2926829268292683,82,80129,14.398627110237644,['210'],1,0,0,1,0,male,2,2016-2017,0.0,13,22,4
297069,"[2, 1, 3, 4]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.926829268292683,0.2926829268292683,82,80634,46.265021417466286,['132'],1,0,1,0,0,female,1,2016-2017,0.0,13,22,4
300467,"[13, 12]",13,12,2,"[2015, 2016, 2017, 2019]",4,0,0.7804878048780488,0.2926829268292683,82,80007,14.058374835469158,['104'],1,0,1,0,0,unknown,0,2016-2017,0.0,13,22,4
302778,"[14, 15]",15,14,2,"[2015, 2016, 2017]",3,0,0.8658536585365854,0.2926829268292683,82,80121,9.90099778112696,['308'],1,0,0,0,1,male,2,2016-2017,0.0,13,22,4
304097,"[11, 12]",12,11,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.6951219512195121,0.2926829268292683,164,80401,10.78147262646119,['104'],1,0,1,0,0,male,2,2016-2017,1.0,13,22,4
305003,"[14, 13, 11, 12]",14,11,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.9146341463414634,0.2926829268292683,164,80022,15.20004391490618,"['124', '126']",2,1,1,0,0,male,2,2016-2017,0.0,13,22,4
305201,"[7, 10, 9, 8]",10,7,4,"[2015, 2016, 2017]",3,0,0.975609756097561,0.2926829268292683,82,80237,9.129757048485972,['120'],1,0,1,0,0,mostly_male,2,2016-2017,0.0,13,22,4
306571,"[3, 1, 2, 4]",4,1,4,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8536585365853658,0.2926829268292683,164,80221,4.920592092262844,['118'],1,0,1,0,0,female,1,2016-2017,0.0,13,22,4
306811,"[15, 16, 3, 4]",16,3,14,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8902439024390244,0.2926829268292683,164,80016,17.5762661692004,['134'],1,0,1,0,0,male,2,2016-2017,0.0,13,22,4
309666,"[1, 2]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8658536585365854,0.2926829268292683,82,80026,19.34983728687784,['134'],1,0,1,0,0,unknown,0,2016-2017,0.0,13,22,4
311019,"[1, 2]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.6951219512195121,0.2926829268292683,82,80237,9.129757048485972,['230'],1,0,0,1,0,male,2,2016-2017,0.0,3,22,4
316265,"[1, 2]",2,1,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.8902439024390244,0.2926829268292683,82,80524,65.63754393495496,['128'],1,0,1,0,0,male,2,2016-2017,0.0,13,22,4
