id,seats,seat_end,seat_start,number_seats,years,num_years,renewed,attendance,performance,tix_num,zip,distance,sections,num_sections,multiple_sections,lower_level,club_level,upper_level,gender,gender_num,date
1691818,"[4, 3, 6, 5]",6,3,4,"[2015, 2016, 2017]",3,1,0.45348837209302323,0.5487804878048781,172,80129,14.398627110237644,['110'],1,0,1,0,0,male,2,2015
2396364,"[9, 8]",9,8,2,"[2015, 2016, 2017, 2019]",4,1,0.8837209302325582,0.5487804878048781,86,80528,50.45775767092491,['108'],1,0,1,0,0,male,2,2015
1712578,"[20, 19]",20,19,2,"[2015, 2016, 2017]",3,1,0.872093023255814,0.5487804878048781,86,80020,12.428208615782568,['110'],1,0,1,0,0,male,2,2015
134622,"[2, 1, 19, 18]",19,1,19,"[2015, 2016]",2,1,0.0,0.5487804878048781,172,80237,9.129757048485972,['110' '116'],2,1,1,0,0,male,2,2015
126075,"[9, 10]",10,9,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.6395348837209303,0.5487804878048781,86,80202,0.41975542715115144,['114'],1,0,1,0,0,male,2,2015
8098319,"[10, 6, 9, 11, 8, 7, 5, 1, 4, 2, 3, 12, 13, 14, 19, 17, 15, 18, 20, 16]",20,1,20,[2015],1,0,0.9036279069767442,0.5487804878048781,10750,77098,11.042246228688796,"['112' '114' '118' '134' '136' '138' '140' '146' '130' '144' '302' '320'
 '340' '360' '324' '380' '364']",17,1,1,0,1,male,2,2015
2334658,"[3, 4, 9, 10]",10,3,8,"[2015, 2016, 2017, 2018, 2019]",5,1,0.5232558139534884,0.5487804878048781,172,80014,10.395682635516573,['110' '324'],2,1,1,0,1,male,2,2015
2349164,"[5, 4, 6, 3]",6,3,4,"[2015, 2016, 2017]",3,1,0.9825581395348837,0.5487804878048781,172,80020,12.428208615782568,['110'],1,0,1,0,0,male,2,2015
141200,"[4, 3]",4,3,2,"[2015, 2016, 2017, 2018, 2019]",5,1,0.7790697674418605,0.5487804878048781,86,80206,3.333055019510513,['116'],1,0,1,0,0,male,2,2015
7518975,"[12, 11]",12,11,2,"[2015, 2016, 2017]",3,1,0.023255813953488372,0.5487804878048781,86,80524,65.63754393495496,['116'],1,0,1,0,0,female,1,2015
9257857,"[16, 17, 7, 8]",17,7,11,[2015],1,0,0.9069767441860465,0.5487804878048781,172,63146,11.042246228688796,['120' '324'],2,1,1,0,1,male,2,2015
