id,seats,seat_end,seat_start,number_seats,years,num_years,renewed,attendance,performance,tix_num,zip,distance,sections,num_sections,multiple_sections,lower_level,club_level,upper_level,gender,gender_num,date
30114972,"[1, 3, 4, 2]",4,1,4,"[2017, 2018, 2019]",3,0,0.9390243902439024,0.5487804878048781,82,80241,12.76289518329032,['130'],1,0,1,0,0,male,2,2019
49725117,"[1, 2]",2,1,2,"[2017, 2018, 2019]",3,0,0.14634146341463414,0.5487804878048781,41,82072,11.042246228688796,['122'],1,0,1,0,0,female,1,2019
23604866,"[10, 9, 8, 7]",10,7,4,"[2017, 2018, 2019]",3,0,0.8048780487804879,0.5487804878048781,82,80470,28.674769830769595,['206'],1,0,0,1,0,mostly_female,1,2019
2408492,"[18, 17]",18,17,2,"[2017, 2019]",2,0,0.975609756097561,0.5487804878048781,82,80013,14.067601845680528,['142'],1,0,1,0,0,male,2,2019
46950093,"[4, 3]",4,3,2,"[2017, 2019]",2,0,0.9634146341463414,0.5487804878048781,82,80260,8.369557276571594,['314'],1,0,0,0,1,mostly_male,2,2019
88672664,"[15, 16]",16,15,2,"[2017, 2018, 2019]",3,0,0.9695121951219512,0.5487804878048781,164,80951,62.26147954474411,['320'],1,0,0,0,1,mostly_female,1,2019
47805581,"[10, 11]",11,10,2,"[2017, 2018, 2019]",3,0,0.9512195121951219,0.5487804878048781,82,80220,5.361284577121255,['312'],1,0,0,0,1,male,2,2019
37040099,"[12, 13, 9, 10, 11]",13,9,5,"[2017, 2018, 2019]",3,0,0.7804878048780488,0.5487804878048781,82,80403,15.958155559662064,['310'],1,0,0,0,1,male,2,2019
49231023,"[3, 1, 2, 4]",4,1,4,"[2017, 2018, 2019]",3,0,0.975609756097561,0.5487804878048781,82,80401,10.78147262646119,['316'],1,0,0,0,1,female,1,2019
24774911,[13],13,13,1,"[2017, 2018, 2019]",3,0,0.7804878048780488,0.5487804878048781,82,80200,11.042246228688796,['246'],1,0,0,1,0,male,2,2019
107367664,[6],6,6,1,"[2017, 2018, 2019]",3,0,0.9634146341463414,0.5487804878048781,82,80012,9.544934132482435,['250'],1,0,0,1,0,male,2,2019
38940637,"[7, 9, 8, 10]",10,7,4,"[2017, 2018, 2019]",3,0,0.6951219512195121,0.5487804878048781,82,80214,3.3718645077645344,['311'],1,0,0,0,1,female,1,2019
9205280,"[17, 18]",18,17,2,"[2017, 2018, 2019]",3,0,0.926829268292683,0.5487804878048781,82,80022,15.20004391490618,['335' '363' '218'],3,1,0,1,1,male,2,2019
49724348,"[2, 1, 3]",3,1,3,"[2017, 2018, 2019]",3,0,0.9512195121951219,0.5487804878048781,82,80602,15.476016064492825,['306'],1,0,0,0,1,male,2,2019
9329112,"[3, 6, 8, 5, 1, 2, 4, 9, 7, 21, 17, 11, 13, 18, 15, 10, 16, 20, 19, 12, 22, 14]",22,1,22,"[2017, 2018, 2019]",3,0,0.9146341463414634,0.5487804878048781,164,80113,7.918425309322313,['324'],1,0,0,0,1,male,2,2019
24810018,"[14, 15]",15,14,2,"[2017, 2018, 2019]",3,0,0.9146341463414634,0.5487804878048781,82,80631,47.804216713181766,['326'],1,0,0,0,1,male,2,2019
49562462,"[12, 11]",12,11,2,"[2017, 2018, 2019]",3,0,0.991869918699187,0.5487804878048781,123,80002,5.680317166408731,['328'],1,0,0,0,1,mostly_male,2,2019
21013101,"[5, 6]",6,5,2,"[2017, 2018, 2019]",3,0,0.95,0.5487804878048781,80,80123,9.966794269339156,['322'],1,0,0,0,1,male,2,2019
91042753,"[1, 2]",2,1,2,"[2017, 2019]",2,0,0.9390243902439024,0.5487804878048781,82,80921,51.97091242945378,['324'],1,0,0,0,1,mostly_male,2,2019
3951152,"[6, 5]",6,5,2,"[2017, 2019]",2,0,0.8666666666666667,0.5487804878048781,60,80112,14.946578233208779,['124'],1,0,1,0,0,male,2,2019
148892664,"[2, 1]",2,1,2,"[2017, 2018, 2019]",3,0,0.8888888888888888,0.5487804878048781,72,80123,9.966794269339156,['312'],1,0,0,0,1,male,2,2019
1691499,"[17, 18]",18,17,2,"[2017, 2018, 2019]",3,0,0.9210526315789473,0.5487804878048781,76,80204,0.8884784617602121,['362'],1,0,0,0,1,male,2,2019
1715107,"[3, 4, 2, 1, 6, 15, 14, 5, 7, 11, 13, 8, 12, 10, 9]",15,1,15,"[2017, 2018, 2019]",3,0,0.926829268292683,0.5487804878048781,82,80016,17.5762661692004,['116'],1,0,1,0,0,male,2,2019
18633992,"[4, 3]",4,3,2,"[2017, 2018, 2019]",3,0,0.9512195121951219,0.5487804878048781,82,80005,9.195563944476039,['104' '108' '122'],3,1,1,0,0,male,2,2019
21032182,[14],14,14,1,"[2017, 2018, 2019]",3,0,0.975609756097561,0.5487804878048781,82,80127,17.85028210134248,['118'],1,0,1,0,0,mostly_female,1,2019
13084054,"[2, 1]",2,1,2,"[2017, 2018, 2019]",3,0,0.975609756097561,0.5487804878048781,82,80016,17.5762661692004,['116'],1,0,1,0,0,male,2,2019
49456128,"[2, 1]",2,1,2,"[2017, 2018, 2019]",3,0,1.0,0.5487804878048781,82,80209,3.0505548451860673,['116'],1,0,1,0,0,mostly_male,2,2019
41179917,"[2, 1, 3, 4, 6, 13, 17, 8, 5, 16, 10, 9, 14, 7, 12, 15]",17,1,17,"[2017, 2018, 2019]",3,0,0.926829268292683,0.5487804878048781,41,80022,15.20004391490618,['102' '148'],2,1,1,0,0,female,1,2019
52275017,"[5, 6, 7, 8]",8,5,4,"[2017, 2018, 2019]",3,0,0.975609756097561,0.5487804878048781,82,80219,2.9222769891162996,['108'],1,0,1,0,0,male,2,2019
1748641,"[6, 7, 2, 1]",7,1,7,"[2017, 2018, 2019]",3,0,0.7560975609756098,0.5487804878048781,41,80013,14.067601845680528,['144'],1,0,1,0,0,male,2,2019
42939951,"[8, 7]",8,7,2,"[2017, 2019]",2,0,0.6707317073170732,0.5487804878048781,82,80122,11.9132251667473,['230'],1,0,0,1,0,male,2,2019
19269200,"[9, 10]",10,9,2,"[2017, 2018, 2019]",3,0,0.926829268292683,0.5487804878048781,82,80126,15.398682485744569,['314' '142'],2,1,1,0,1,male,2,2019
100632,"[2, 1, 4, 3, 5, 12, 10, 11, 9]",12,1,12,"[2017, 2018, 2019]",3,0,0.926829268292683,0.5487804878048781,164,80016,17.5762661692004,['349'],1,0,0,0,1,male,2,2019
